,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
37,7600.0,0.0,0.0,0.0,7600.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
38,7800.0,0.0,0.0,0.0,7800.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
39,8000.0,0.0,0.0,0.0,8000.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
40,8200.0,0.0,0.0,0.0,8200.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
41,8400.0,0.0,0.0,0.0,8400.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
42,8600.0,0.0,0.0,0.0,8600.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
43,8800.0,0.0,0.0,0.0,8800.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
44,9000.0,0.0,0.0,0.0,9000.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
45,9200.0,0.0,0.0,0.0,9200.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
46,9400.0,0.0,0.0,0.0,9400.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
47,9600.0,0.0,0.0,0.0,9600.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
48,9800.0,0.0,0.0,0.0,9800.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
49,10000.0,0.0,0.0,0.0,10000.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
50,10200.0,0.0,0.0,0.0,10200.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
51,10400.0,0.0,0.0,0.0,10400.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
52,10600.0,0.0,0.0,0.0,10600.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
53,10800.0,0.0,0.0,0.0,10800.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
