gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
7020.0,537.03,537.03,7020.0,7020.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2597.0,603.0,2808.0,600,0.0,-3411.0,-2873.97,-2336.94,-0.4094,-0.4859
7030.0,537.7950000000001,537.7950000000001,7030.0,7030.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2595.5,604.5,2812.0,600,0.0,-3416.5,-2878.7,-2340.91,-0.4095,-0.486
7040.0,538.5600000000001,538.5600000000001,7040.0,7040.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2594.0,606.0,2816.0,600,0.0,-3422.0,-2883.44,-2344.88,-0.4096,-0.4861
7050.0,539.325,539.325,7050.0,7050.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2592.5,607.5,2820.0,600,0.0,-3427.5,-2888.18,-2348.85,-0.4097,-0.4862
7060.0,540.0899999999999,540.0899999999999,7060.0,7060.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2591.0,609.0,2824.0,600,0.0,-3433.0,-2892.91,-2352.82,-0.4098,-0.4863
7070.0,540.855,540.855,7070.0,7070.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2589.5,610.5,2828.0,600,0.0,-3438.5,-2897.64,-2356.79,-0.4099,-0.4864
7080.0,541.62,541.62,7080.0,7080.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2588.0,612.0,2832.0,600,0.0,-3444.0,-2902.38,-2360.76,-0.4099,-0.4864
7090.0,542.385,542.385,7090.0,7090.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2586.5,613.5,2836.0,600,0.0,-3449.5,-2907.11,-2364.73,-0.41,-0.4865
7100.0,543.15,543.15,7100.0,7100.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2585.0,615.0,2840.0,600,0.0,-3455.0,-2911.85,-2368.7,-0.4101,-0.4866
7110.0,543.915,543.915,7110.0,7110.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2583.5,616.5,2844.0,600,0.0,-3460.5,-2916.59,-2372.67,-0.4102,-0.4867
7120.0,544.6800000000001,544.6800000000001,7120.0,7120.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2582.0,618.0,2848.0,600,0.0,-3466.0,-2921.32,-2376.64,-0.4103,-0.4868
7130.0,545.445,545.445,7130.0,7130.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2580.5,619.5,2852.0,600,0.0,-3471.5,-2926.05,-2380.61,-0.4104,-0.4869
7140.0,546.21,546.21,7140.0,7140.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2579.0,621.0,2856.0,600,0.0,-3477.0,-2930.79,-2384.58,-0.4105,-0.487
7150.0,546.975,546.975,7150.0,7150.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2577.5,622.5,2860.0,600,0.0,-3482.5,-2935.53,-2388.55,-0.4106,-0.4871
7160.0,547.74,547.74,7160.0,7160.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2576.0,624.0,2864.0,600,0.0,-3488.0,-2940.26,-2392.52,-0.4107,-0.4872
7170.0,548.505,548.505,7170.0,7170.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2574.5,625.5,2868.0,600,0.0,-3493.5,-2944.99,-2396.49,-0.4107,-0.4872
7180.0,549.27,549.27,7180.0,7180.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2573.0,627.0,2872.0,600,0.0,-3499.0,-2949.73,-2400.46,-0.4108,-0.4873
7190.0,550.035,550.035,7190.0,7190.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2571.5,628.5,2876.0,600,0.0,-3504.5,-2954.47,-2404.43,-0.4109,-0.4874
7200.0,550.8,550.8,7200.0,7200.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2570.0,630.0,2880.0,600,0.0,-3510.0,-2959.2,-2408.4,-0.411,-0.4875
7210.0,551.5649999999999,551.5649999999999,7210.0,7210.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2568.5,631.5,2884.0,600,0.0,-3515.5,-2963.93,-2412.37,-0.4111,-0.4876
7220.0,552.33,552.33,7220.0,7220.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2567.0,633.0,2888.0,600,0.0,-3521.0,-2968.67,-2416.34,-0.4112,-0.4877
7230.0,553.095,553.095,7230.0,7230.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2565.5,634.5,2892.0,600,0.0,-3526.5,-2973.4,-2420.31,-0.4113,-0.4878
7240.0,553.86,553.86,7240.0,7240.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2564.0,636.0,2896.0,600,0.0,-3532.0,-2978.14,-2424.28,-0.4113,-0.4878
7250.0,554.625,554.625,7250.0,7250.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2562.5,637.5,2900.0,600,0.0,-3537.5,-2982.88,-2428.25,-0.4114,-0.4879
7260.0,555.39,555.39,7260.0,7260.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2561.0,639.0,2904.0,600,0.0,-3543.0,-2987.61,-2432.22,-0.4115,-0.488
7270.0,556.155,556.155,7270.0,7270.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2559.5,640.5,2908.0,600,0.0,-3548.5,-2992.35,-2436.19,-0.4116,-0.4881
7280.0,556.9200000000001,556.9200000000001,7280.0,7280.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2558.0,642.0,2912.0,600,0.0,-3554.0,-2997.08,-2440.16,-0.4117,-0.4882
7290.0,557.6850000000001,557.6850000000001,7290.0,7290.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2556.5,643.5,2916.0,600,0.0,-3559.5,-3001.82,-2444.13,-0.4118,-0.4883
7300.0,558.45,558.45,7300.0,7300.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2555.0,645.0,2920.0,600,0.0,-3565.0,-3006.55,-2448.1,-0.4119,-0.4884
7310.0,559.2149999999999,559.2149999999999,7310.0,7310.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2553.5,646.5,2924.0,600,0.0,-3570.5,-3011.28,-2452.07,-0.4119,-0.4884
7320.0,559.98,559.98,7320.0,7320.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2552.0,648.0,2928.0,600,0.0,-3576.0,-3016.02,-2456.04,-0.412,-0.4885
7330.0,560.745,560.745,7330.0,7330.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2550.5,649.5,2932.0,600,0.0,-3581.5,-3020.76,-2460.01,-0.4121,-0.4886
7340.0,561.51,561.51,7340.0,7340.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2549.0,651.0,2936.0,600,0.0,-3587.0,-3025.49,-2463.98,-0.4122,-0.4887
7350.0,562.275,562.275,7350.0,7350.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2547.5,652.5,2940.0,600,0.0,-3592.5,-3030.22,-2467.95,-0.4123,-0.4888
7360.0,563.04,563.04,7360.0,7360.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2546.0,654.0,2944.0,600,0.0,-3598.0,-3034.96,-2471.92,-0.4124,-0.4889
7370.0,563.8050000000001,563.8050000000001,7370.0,7370.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2544.5,655.5,2948.0,600,0.0,-3603.5,-3039.69,-2475.89,-0.4124,-0.4889
7380.0,564.57,564.57,7380.0,7380.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2543.0,657.0,2952.0,600,0.0,-3609.0,-3044.43,-2479.86,-0.4125,-0.489
7390.0,565.335,565.335,7390.0,7390.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2541.5,658.5,2956.0,600,0.0,-3614.5,-3049.16,-2483.83,-0.4126,-0.4891
7400.0,566.1,566.1,7400.0,7400.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2540.0,660.0,2960.0,600,0.0,-3620.0,-3053.9,-2487.8,-0.4127,-0.4892
7410.0,566.865,566.865,7410.0,7410.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2538.5,661.5,2964.0,600,0.0,-3625.5,-3058.64,-2491.77,-0.4128,-0.4893
7420.0,567.63,567.63,7420.0,7420.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2537.0,663.0,2968.0,600,0.0,-3631.0,-3063.37,-2495.74,-0.4129,-0.4894
7430.0,568.395,568.395,7430.0,7430.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2535.5,664.5,2972.0,600,0.0,-3636.5,-3068.11,-2499.71,-0.4129,-0.4894
7440.0,569.16,569.16,7440.0,7440.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2534.0,666.0,2976.0,600,0.0,-3642.0,-3072.84,-2503.68,-0.413,-0.4895
7450.0,569.925,569.925,7450.0,7450.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2532.5,667.5,2980.0,600,0.0,-3647.5,-3077.57,-2507.65,-0.4131,-0.4896
7460.0,570.6899999999999,570.6899999999999,7460.0,7460.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2531.0,669.0,2984.0,600,0.0,-3653.0,-3082.31,-2511.62,-0.4132,-0.4897
7470.0,571.455,571.455,7470.0,7470.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2529.5,670.5,2988.0,600,0.0,-3658.5,-3087.05,-2515.59,-0.4133,-0.4898
7480.0,572.22,572.22,7480.0,7480.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2528.0,672.0,2992.0,600,0.0,-3664.0,-3091.78,-2519.56,-0.4133,-0.4898
7490.0,572.985,572.985,7490.0,7490.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2526.5,673.5,2996.0,600,0.0,-3669.5,-3096.51,-2523.53,-0.4134,-0.4899
7500.0,573.75,573.75,7500.0,7500.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2525.0,675.0,3000.0,600,0.0,-3675.0,-3101.25,-2527.5,-0.4135,-0.49
7510.0,574.515,574.515,7510.0,7510.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2523.5,676.5,3004.0,600,0.0,-3680.5,-3105.99,-2531.47,-0.4136,-0.4901
7520.0,575.28,575.28,7520.0,7520.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2522.0,678.0,3008.0,600,0.0,-3686.0,-3110.72,-2535.44,-0.4137,-0.4902
7530.0,576.0450000000001,576.0450000000001,7530.0,7530.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2520.5,679.5,3012.0,600,0.0,-3691.5,-3115.45,-2539.41,-0.4137,-0.4902
7540.0,576.8100000000001,576.8100000000001,7540.0,7540.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2519.0,681.0,3016.0,600,0.0,-3697.0,-3120.19,-2543.38,-0.4138,-0.4903
7550.0,577.575,577.575,7550.0,7550.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2517.5,682.5,3020.0,600,0.0,-3702.5,-3124.93,-2547.35,-0.4139,-0.4904
7560.0,578.3399999999999,578.3399999999999,7560.0,7560.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2516.0,684.0,3024.0,600,0.0,-3708.0,-3129.66,-2551.32,-0.414,-0.4905
7570.0,579.105,579.105,7570.0,7570.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2514.5,685.5,3028.0,600,0.0,-3713.5,-3134.39,-2555.29,-0.4141,-0.4906
7580.0,579.87,579.87,7580.0,7580.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2513.0,687.0,3032.0,600,0.0,-3719.0,-3139.13,-2559.26,-0.4141,-0.4906
7590.0,580.635,580.635,7590.0,7590.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2511.5,688.5,3036.0,600,0.0,-3724.5,-3143.86,-2563.23,-0.4142,-0.4907
7600.0,581.4,581.4,7600.0,7600.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2510.0,690.0,3040.0,600,0.0,-3730.0,-3148.6,-2567.2,-0.4143,-0.4908
7610.0,582.165,582.165,7610.0,7610.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2508.5,691.5,3044.0,600,0.0,-3735.5,-3153.34,-2571.17,-0.4144,-0.4909
7620.0,582.9300000000001,582.9300000000001,7620.0,7620.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2507.0,693.0,3048.0,600,0.0,-3741.0,-3158.07,-2575.14,-0.4144,-0.4909
7630.0,583.695,583.695,7630.0,7630.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2505.5,694.5,3052.0,600,0.0,-3746.5,-3162.8,-2579.11,-0.4145,-0.491
7640.0,584.46,584.46,7640.0,7640.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2504.0,696.0,3056.0,600,0.0,-3752.0,-3167.54,-2583.08,-0.4146,-0.4911
7650.0,585.225,585.225,7650.0,7650.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2502.5,697.5,3060.0,600,0.0,-3757.5,-3172.28,-2587.05,-0.4147,-0.4912
7660.0,585.99,585.99,7660.0,7660.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2501.0,699.0,3064.0,600,0.0,-3763.0,-3177.01,-2591.02,-0.4148,-0.4913
7670.0,586.755,586.755,7670.0,7670.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2499.5,700.5,3068.0,600,0.0,-3768.5,-3181.74,-2594.99,-0.4148,-0.4913
7680.0,587.52,587.52,7680.0,7680.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2498.0,702.0,3072.0,600,0.0,-3774.0,-3186.48,-2598.96,-0.4149,-0.4914
7690.0,588.285,588.285,7690.0,7690.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2496.5,703.5,3076.0,600,0.0,-3779.5,-3191.22,-2602.93,-0.415,-0.4915
7700.0,589.05,589.05,7700.0,7700.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2495.0,705.0,3080.0,600,0.0,-3785.0,-3195.95,-2606.9,-0.4151,-0.4916
7710.0,589.8149999999999,589.8149999999999,7710.0,7710.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2493.5,706.5,3084.0,600,0.0,-3790.5,-3200.68,-2610.87,-0.4151,-0.4916
7720.0,590.58,590.58,7720.0,7720.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2492.0,708.0,3088.0,600,0.0,-3796.0,-3205.42,-2614.84,-0.4152,-0.4917
7730.0,591.345,591.345,7730.0,7730.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2490.5,709.5,3092.0,600,0.0,-3801.5,-3210.15,-2618.81,-0.4153,-0.4918
7740.0,592.11,592.11,7740.0,7740.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2489.0,711.0,3096.0,600,0.0,-3807.0,-3214.89,-2622.78,-0.4154,-0.4919
7750.0,592.875,592.875,7750.0,7750.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2487.5,712.5,3100.0,600,0.0,-3812.5,-3219.62,-2626.75,-0.4154,-0.4919
7760.0,593.64,593.64,7760.0,7760.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2486.0,714.0,3104.0,600,0.0,-3818.0,-3224.36,-2630.72,-0.4155,-0.492
7770.0,594.405,594.405,7770.0,7770.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2484.5,715.5,3108.0,600,0.0,-3823.5,-3229.1,-2634.69,-0.4156,-0.4921
7780.0,595.1700000000001,595.1700000000001,7780.0,7780.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2483.0,717.0,3112.0,600,0.0,-3829.0,-3233.83,-2638.66,-0.4157,-0.4922
7790.0,595.9350000000001,595.9350000000001,7790.0,7790.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2481.5,718.5,3116.0,600,0.0,-3834.5,-3238.57,-2642.63,-0.4157,-0.4922
7800.0,596.7,596.7,7800.0,7800.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2480.0,720.0,3120.0,600,0.0,-3840.0,-3243.3,-2646.6,-0.4158,-0.4923
7810.0,597.4649999999999,597.4649999999999,7810.0,7810.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2478.5,721.5,3124.0,600,0.0,-3845.5,-3248.03,-2650.57,-0.4159,-0.4924
7820.0,598.23,598.23,7820.0,7820.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2477.0,723.0,3128.0,600,0.0,-3851.0,-3252.77,-2654.54,-0.416,-0.4925
7830.0,598.995,598.995,7830.0,7830.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2475.5,724.5,3132.0,600,0.0,-3856.5,-3257.51,-2658.51,-0.416,-0.4925
7840.0,599.76,599.76,7840.0,7840.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2474.0,726.0,3136.0,600,0.0,-3862.0,-3262.24,-2662.48,-0.4161,-0.4926
7850.0,600.525,600.525,7850.0,7850.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2472.5,727.5,3140.0,600,0.0,-3867.5,-3266.97,-2666.45,-0.4162,-0.4927
7860.0,601.29,601.29,7860.0,7860.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2471.0,729.0,3144.0,600,0.0,-3873.0,-3271.71,-2670.42,-0.4162,-0.4927
7870.0,602.0550000000001,602.0550000000001,7870.0,7870.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2469.5,730.5,3148.0,600,0.0,-3878.5,-3276.44,-2674.39,-0.4163,-0.4928
7880.0,602.82,602.82,7880.0,7880.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2468.0,732.0,3152.0,600,0.0,-3884.0,-3281.18,-2678.36,-0.4164,-0.4929
7890.0,603.585,603.585,7890.0,7890.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2466.5,733.5,3156.0,600,0.0,-3889.5,-3285.91,-2682.33,-0.4165,-0.493
7900.0,604.35,604.35,7900.0,7900.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2465.0,735.0,3160.0,600,0.0,-3895.0,-3290.65,-2686.3,-0.4165,-0.493
7910.0,605.115,605.115,7910.0,7910.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2463.5,736.5,3164.0,600,0.0,-3900.5,-3295.39,-2690.27,-0.4166,-0.4931
7920.0,605.88,605.88,7920.0,7920.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2462.0,738.0,3168.0,600,0.0,-3906.0,-3300.12,-2694.24,-0.4167,-0.4932
7930.0,606.645,606.645,7930.0,7930.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2460.5,739.5,3172.0,600,0.0,-3911.5,-3304.86,-2698.21,-0.4168,-0.4933
7940.0,607.41,607.41,7940.0,7940.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2459.0,741.0,3176.0,600,0.0,-3917.0,-3309.59,-2702.18,-0.4168,-0.4933
7950.0,608.175,608.175,7950.0,7950.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2457.5,742.5,3180.0,600,0.0,-3922.5,-3314.32,-2706.15,-0.4169,-0.4934
7960.0,608.9399999999999,608.9399999999999,7960.0,7960.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2456.0,744.0,3184.0,600,0.0,-3928.0,-3319.06,-2710.12,-0.417,-0.4935
7970.0,609.705,609.705,7970.0,7970.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2454.5,745.5,3188.0,600,0.0,-3933.5,-3323.8,-2714.09,-0.417,-0.4935
7980.0,610.47,610.47,7980.0,7980.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2453.0,747.0,3192.0,600,0.0,-3939.0,-3328.53,-2718.06,-0.4171,-0.4936
7990.0,611.235,611.235,7990.0,7990.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2451.5,748.5,3196.0,600,0.0,-3944.5,-3333.26,-2722.03,-0.4172,-0.4937
8000.0,612.0,612.0,8000.0,8000.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2450.0,750.0,3200.0,600,0.0,-3950.0,-3338.0,-2726.0,-0.4173,-0.4938
8010.0,612.765,612.765,8010.0,8010.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2448.5,751.5,3204.0,600,0.0,-3955.5,-3342.74,-2729.97,-0.4173,-0.4938
8020.0,613.53,613.53,8020.0,8020.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2447.0,753.0,3208.0,600,0.0,-3961.0,-3347.47,-2733.94,-0.4174,-0.4939
8030.0,614.2950000000001,614.2950000000001,8030.0,8030.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2445.5,754.5,3212.0,600,0.0,-3966.5,-3352.2,-2737.91,-0.4175,-0.494
8040.0,615.0600000000001,615.0600000000001,8040.0,8040.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2444.0,756.0,3216.0,600,0.0,-3972.0,-3356.94,-2741.88,-0.4175,-0.494
8050.0,615.825,615.825,8050.0,8050.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2442.5,757.5,3220.0,600,0.0,-3977.5,-3361.68,-2745.85,-0.4176,-0.4941
8060.0,616.5899999999999,616.5899999999999,8060.0,8060.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2441.0,759.0,3224.0,600,0.0,-3983.0,-3366.41,-2749.82,-0.4177,-0.4942
8070.0,617.355,617.355,8070.0,8070.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2439.5,760.5,3228.0,600,0.0,-3988.5,-3371.14,-2753.79,-0.4177,-0.4942
8080.0,618.12,618.12,8080.0,8080.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2438.0,762.0,3232.0,600,0.0,-3994.0,-3375.88,-2757.76,-0.4178,-0.4943
8090.0,618.885,618.885,8090.0,8090.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2436.5,763.5,3236.0,600,0.0,-3999.5,-3380.61,-2761.73,-0.4179,-0.4944
8100.0,619.65,619.65,8100.0,8100.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2435.0,765.0,3240.0,600,0.0,-4005.0,-3385.35,-2765.7,-0.4179,-0.4944
8110.0,620.415,620.415,8110.0,8110.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2433.5,766.5,3244.0,600,0.0,-4010.5,-3390.09,-2769.67,-0.418,-0.4945
8120.0,621.1800000000001,621.1800000000001,8120.0,8120.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2432.0,768.0,3248.0,600,0.0,-4016.0,-3394.82,-2773.64,-0.4181,-0.4946
8130.0,621.945,621.945,8130.0,8130.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2430.5,769.5,3252.0,600,0.0,-4021.5,-3399.55,-2777.61,-0.4181,-0.4946
8140.0,622.71,622.71,8140.0,8140.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2429.0,771.0,3256.0,600,0.0,-4027.0,-3404.29,-2781.58,-0.4182,-0.4947
8150.0,623.475,623.475,8150.0,8150.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2427.5,772.5,3260.0,600,0.0,-4032.5,-3409.03,-2785.55,-0.4183,-0.4948
8160.0,624.24,624.24,8160.0,8160.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2426.0,774.0,3264.0,600,0.0,-4038.0,-3413.76,-2789.52,-0.4184,-0.4949
8170.0,625.005,625.005,8170.0,8170.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2424.5,775.5,3268.0,600,0.0,-4043.5,-3418.49,-2793.49,-0.4184,-0.4949
8180.0,625.77,625.77,8180.0,8180.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2423.0,777.0,3272.0,600,0.0,-4049.0,-3423.23,-2797.46,-0.4185,-0.495
8190.0,626.535,626.535,8190.0,8190.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2421.5,778.5,3276.0,600,0.0,-4054.5,-3427.97,-2801.43,-0.4186,-0.4951
8200.0,627.3,627.3,8200.0,8200.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2420.0,780.0,3280.0,600,0.0,-4060.0,-3432.7,-2805.4,-0.4186,-0.4951
8210.0,628.0649999999999,628.0649999999999,8210.0,8210.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2418.5,781.5,3284.0,600,0.0,-4065.5,-3437.43,-2809.37,-0.4187,-0.4952
8220.0,628.83,628.83,8220.0,8220.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2417.0,783.0,3288.0,600,0.0,-4071.0,-3442.17,-2813.34,-0.4188,-0.4953
8230.0,629.595,629.595,8230.0,8230.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2415.5,784.5,3292.0,600,0.0,-4076.5,-3446.9,-2817.31,-0.4188,-0.4953
8240.0,630.36,630.36,8240.0,8240.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2414.0,786.0,3296.0,600,0.0,-4082.0,-3451.64,-2821.28,-0.4189,-0.4954
8250.0,631.125,631.125,8250.0,8250.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0,0.0,2412.5,787.5,3300.0,600,0.0,-4087.5,-3456.38,-2825.25,-0.419,-0.4955
