,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
42,430.0,32.895,32.895,430.0,430.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,32.88235294117647,600,0.0,-32.88,0.02,32.91,0.0,-0.0765
43,440.0,33.660000000000004,33.660000000000004,440.0,440.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,33.64705882352941,600,0.0,-33.65,0.01,33.67,0.0,-0.0765
44,450.0,34.425,34.425,450.0,450.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,34.411764705882355,600,0.0,-34.41,0.02,34.44,0.0,-0.0765
45,460.0,35.19,35.19,460.0,460.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,35.1764705882353,600,0.0,-35.18,0.01,35.2,0.0,-0.0765
46,470.0,35.955,35.955,470.0,470.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,35.94117647058824,600,0.0,-35.94,0.02,35.97,0.0,-0.0765
47,480.0,36.72,36.72,480.0,480.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,36.70588235294118,600,0.0,-36.71,0.01,36.73,0.0,-0.0765
48,490.0,37.485,37.485,490.0,490.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,37.47058823529412,600,0.0,-37.47,0.02,37.5,0.0,-0.0765
49,500.0,38.25,38.25,500.0,500.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,38.235294117647065,600,0.0,-38.24,0.01,38.26,0.0,-0.0765
50,510.0,39.015,39.015,510.0,510.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,600,0.0,-39.0,0.02,39.03,0.0,-0.0765
51,520.0,39.78,39.78,520.0,520.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,39.76470588235294,600,0.0,-39.76,0.02,39.8,0.0,-0.0765
52,530.0,40.545,40.545,530.0,530.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,40.529411764705884,600,0.0,-40.53,0.02,40.56,0.0,-0.0765
53,540.0,41.309999999999995,41.309999999999995,540.0,540.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,41.294117647058826,600,0.0,-41.29,0.02,41.33,0.0,-0.0765
54,550.0,42.075,42.075,550.0,550.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,42.05882352941177,600,0.0,-42.06,0.02,42.09,0.0,-0.0765
55,560.0,42.84,42.84,560.0,560.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,42.82352941176471,600,0.0,-42.82,0.02,42.86,0.0,-0.0765
56,570.0,43.605,43.605,570.0,570.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,43.58823529411765,600,0.0,-43.59,0.01,43.62,0.0,-0.0765
57,580.0,44.370000000000005,44.370000000000005,580.0,580.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,44.352941176470594,600,0.0,-44.35,0.02,44.39,0.0,-0.0765
58,590.0,45.135,45.135,590.0,590.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.117647058823536,600,0.0,-45.12,0.02,45.15,0.0,-0.0765
59,600.0,45.900000000000006,45.900000000000006,600.0,600.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.88235294117647,600,0.0,-45.88,0.02,45.92,0.0,-0.0765
60,610.0,46.665,46.665,610.0,610.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,46.64705882352941,600,0.0,-46.65,0.02,46.68,0.0,-0.0765
61,620.0,47.43,47.43,620.0,620.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,47.411764705882355,600,0.0,-47.41,0.02,47.45,0.0,-0.0765
62,630.0,48.195,48.195,630.0,630.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,48.1764705882353,600,0.0,-48.18,0.02,48.21,0.0,-0.0765
63,640.0,48.96,48.96,640.0,640.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,48.94117647058824,600,0.0,-48.94,0.02,48.98,0.0,-0.0765
64,650.0,49.724999999999994,49.724999999999994,650.0,650.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,49.70588235294118,600,0.0,-49.71,0.01,49.74,0.0,-0.0765
65,660.0,50.49,50.49,660.0,660.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,50.47058823529412,600,0.0,-50.47,0.02,50.51,0.0,-0.0765
66,670.0,51.254999999999995,51.254999999999995,670.0,670.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,51.235294117647065,600,0.0,-51.24,0.01,51.27,0.0,-0.0765
67,680.0,52.019999999999996,52.019999999999996,680.0,680.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,52.00000000000001,600,0.0,-52.0,0.02,52.04,0.0,-0.0765
68,690.0,52.785000000000004,52.785000000000004,690.0,690.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,52.76470588235294,600,0.0,-52.76,0.03,52.81,0.0,-0.0765
69,700.0,53.55,53.55,700.0,700.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,53.529411764705884,600,0.0,-53.53,0.02,53.57,0.0,-0.0765
70,710.0,54.315000000000005,54.315000000000005,710.0,710.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,54.294117647058826,600,0.0,-54.29,0.03,54.34,0.0,-0.0765
71,720.0,55.08,55.08,720.0,720.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,55.05882352941177,600,0.0,-55.06,0.02,55.1,0.0,-0.0765
72,730.0,55.845,55.845,730.0,730.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,55.82352941176471,600,0.0,-55.82,0.02,55.87,0.0,-0.0765
73,740.0,56.61,56.61,740.0,740.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,56.58823529411765,600,0.0,-56.59,0.02,56.63,0.0,-0.0765
74,750.0,57.375,57.375,750.0,750.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,57.352941176470594,600,0.0,-57.35,0.02,57.4,0.0,-0.0765
75,760.0,58.14,58.14,760.0,760.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,58.117647058823536,600,0.0,-58.12,0.02,58.16,0.0,-0.0765
