state_fips,district,income,avg_income_ALL,pre-tcja-tax,current-law-tax,total_returns
18,1,0,5174.0,5414.0,5430.0,30669.0
18,1,1,16810.0,18199.0,18355.0,41888.0
18,1,2,36285.0,32393.0,33226.0,39459.0
18,1,3,61836.0,51902.0,53354.0,24653.0
18,1,4,86717.0,71593.0,73594.0,17641.0
18,1,5,131810.0,105086.0,108132.0,22575.0
18,1,6,400886.0,297225.0,317758.0,4104.0
18,2,0,5067.0,5339.0,5358.0,13777.0
18,2,1,17148.0,18360.0,18529.0,18313.0
18,2,2,36216.0,33068.0,33998.0,21129.0
18,2,3,61415.0,52157.0,53580.0,11401.0
18,2,4,86386.0,72437.0,74421.0,6609.0
18,2,5,130223.0,105012.0,108286.0,6948.0
18,2,6,543672.0,398614.0,423398.0,2038.0
18,3,0,5016.0,5264.0,5282.0,16177.0
18,3,1,17157.0,17944.0,18139.0,21489.0
18,3,2,36206.0,32878.0,33767.0,23058.0
18,3,3,61572.0,52422.0,53870.0,12774.0
18,3,4,86412.0,72591.0,74639.0,8269.0
18,3,5,129913.0,104793.0,108135.0,9185.0
18,3,6,496141.0,364386.0,389134.0,2587.0
18,4,0,4968.0,5191.0,5207.0,7506.0
18,4,1,17134.0,17597.0,17803.0,9363.0
18,4,2,36308.0,33205.0,34134.0,10329.0
18,4,3,61761.0,52335.0,53760.0,6239.0
18,4,4,86565.0,72298.0,74299.0,4514.0
18,4,5,131324.0,105311.0,108553.0,5930.0
18,4,6,399984.0,298849.0,319696.0,1426.0
18,5,0,5007.0,5249.0,5267.0,30651.0
18,5,1,17111.0,17713.0,17935.0,43827.0
18,5,2,36279.0,32780.0,33666.0,48369.0
18,5,3,61582.0,51945.0,53380.0,24497.0
18,5,4,86646.0,72052.0,74040.0,15338.0
18,5,5,133143.0,106587.0,109677.0,22234.0
18,5,6,463395.0,340332.0,362753.0,8376.0
18,6,0,5055.0,5336.0,5355.0,4754.0
18,6,1,16979.0,17253.0,17515.0,5987.0
18,6,2,36227.0,32819.0,33690.0,6343.0
18,6,3,61541.0,52310.0,53737.0,3722.0
18,6,4,86429.0,72408.0,74425.0,2373.0
18,6,5,129831.0,104539.0,107893.0,2622.0
18,6,6,441865.0,326968.0,350342.0,553.0
18,7,0,5391.0,5698.0,5717.0,72410.0
18,7,1,17174.0,19007.0,19134.0,117660.0
18,7,2,35834.0,33183.0,34217.0,126540.0
18,7,3,61097.0,51018.0,52493.0,57090.0
18,7,4,86417.0,71230.0,73247.0,31390.0
18,7,5,132859.0,105961.0,109050.0,37470.0
18,7,6,503494.0,368396.0,391462.0,11030.0
18,8,0,5095.0,5371.0,5390.0,6470.0
18,8,1,16970.0,17134.0,17394.0,8212.0
18,8,2,36221.0,32649.0,33489.0,8567.0
18,8,3,61713.0,52443.0,53896.0,4839.0
18,8,4,86485.0,72422.0,74478.0,3189.0
18,8,5,129384.0,104129.0,107644.0,3450.0
18,8,6,443808.0,329858.0,352920.0,858.0
18,9,0,5113.0,5369.0,5387.0,7565.0
18,9,1,17115.0,17148.0,17402.0,9544.0
18,9,2,36237.0,32521.0,33361.0,10830.0
18,9,3,61663.0,52289.0,53721.0,6324.0
18,9,4,86568.0,72356.0,74345.0,4325.0
18,9,5,131730.0,105712.0,108925.0,5523.0
18,9,6,404038.0,300640.0,321786.0,1319.0
19,1,0,5334.0,5559.0,5578.0,6011.0
19,1,1,17284.0,17165.0,17415.0,8917.0
19,1,2,36377.0,32588.0,33428.0,11213.0
19,1,3,61754.0,52476.0,53907.0,6682.0
19,1,4,86659.0,72835.0,74803.0,4780.0
19,1,5,130638.0,105761.0,108807.0,6125.0
19,1,6,437764.0,324531.0,347411.0,1414.0
19,2,0,5327.0,5574.0,5592.0,5078.0
19,2,1,17219.0,17364.0,17602.0,7224.0
19,2,2,36483.0,32618.0,33443.0,8240.0
19,2,3,61633.0,52247.0,53676.0,5221.0
19,2,4,86637.0,72686.0,74650.0,3566.0
19,2,5,130769.0,105832.0,108833.0,4919.0
19,2,6,411578.0,304001.0,325513.0,1432.0
19,3,0,5251.0,5467.0,5483.0,16398.0
19,3,1,17341.0,17778.0,17968.0,24435.0
19,3,2,36605.0,32417.0,33234.0,33097.0
19,3,3,61558.0,51878.0,53306.0,19471.0
19,3,4,86869.0,72538.0,74447.0,13100.0
19,3,5,132971.0,107122.0,109938.0,19403.0
19,3,6,422536.0,313857.0,333786.0,5542.0
19,4,0,5328.0,5572.0,5589.0,2424.0
19,4,1,17290.0,17465.0,17686.0,3467.0
19,4,2,36463.0,32885.0,33735.0,4245.0
19,4,3,61720.0,52647.0,54049.0,2517.0
19,4,4,86552.0,72943.0,74904.0,1680.0
19,4,5,130584.0,105994.0,109277.0,1932.0
19,4,6,420068.0,313351.0,336377.0,473.0
20,1,0,5126.0,5385.0,5407.0,2096.0
20,1,1,17250.0,17626.0,17854.0,3048.0
20,1,2,36137.0,33255.0,34145.0,3653.0
20,1,3,61474.0,52972.0,54408.0,1886.0
20,1,4,86281.0,72879.0,74877.0,1151.0
20,1,5,130442.0,106276.0,109884.0,1167.0
20,1,6,398650.0,298693.0,320698.0,284.0
20,2,0,5058.0,5328.0,5348.0,5671.0
20,2,1,17168.0,17219.0,17470.0,7879.0
20,2,2,36179.0,32490.0,33308.0,8979.0
20,2,3,61665.0,52479.0,53878.0,5177.0
20,2,4,86582.0,72717.0,74691.0,3475.0
20,2,5,130927.0,105689.0,108881.0,4269.0
20,2,6,411932.0,307703.0,330216.0,982.0
20,3,0,4977.0,5189.0,5206.0,28621.0
20,3,1,17267.0,17595.0,17801.0,33458.0
20,3,2,36503.0,32897.0,33787.0,45418.0
20,3,3,61574.0,51693.0,53126.0,30048.0
20,3,4,86824.0,72072.0,74024.0,21932.0
20,3,5,135094.0,108095.0,110993.0,39598.0
20,3,6,454256.0,336132.0,358180.0,17314.0
20,4,0,5138.0,5405.0,5423.0,25886.0
20,4,1,17183.0,18194.0,18362.0,38371.0
20,4,2,36191.0,33733.0,34739.0,41633.0
20,4,3,61658.0,52265.0,53701.0,23983.0
20,4,4,86661.0,72474.0,74480.0,15651.0
20,4,5,132250.0,106320.0,109583.0,20008.0
20,4,6,506883.0,374217.0,399551.0,5292.0
21,1,0,5389.0,5798.0,5823.0,2294.0
21,1,1,17115.0,17902.0,18168.0,3638.0
21,1,2,35873.0,32969.0,33835.0,3514.0
21,1,3,61494.0,52635.0,54011.0,1844.0
21,1,4,86181.0,72523.0,74440.0,1173.0
21,1,5,129269.0,104999.0,108123.0,1168.0
21,1,6,434919.0,323283.0,346227.0,255.0
21,2,0,5325.0,5651.0,5673.0,4752.0
21,2,1,17113.0,17719.0,17970.0,7090.0
21,2,2,36117.0,32696.0,33542.0,7478.0
21,2,3,61446.0,52427.0,53818.0,4232.0
21,2,4,86421.0,72622.0,74525.0,2755.0
21,2,5,129415.0,104999.0,107858.0,2938.0
21,2,6,403352.0,300820.0,321520.0,632.0
21,3,0,5313.0,5574.0,5592.0,55910.0
21,3,1,17188.0,18403.0,18541.0,85350.0
21,3,2,35968.0,31847.0,32674.0,95280.0
21,3,3,61359.0,51460.0,52908.0,48780.0
21,3,4,86668.0,71918.0,73852.0,30430.0
21,3,5,134471.0,108191.0,110794.0,40770.0
21,3,6,486623.0,358624.0,381624.0,14110.0
21,4,0,5189.0,5464.0,5483.0,6956.0
21,4,1,17132.0,17860.0,18061.0,9631.0
21,4,2,36313.0,32625.0,33483.0,11220.0
21,4,3,61629.0,52179.0,53600.0,6518.0
21,4,4,86742.0,72507.0,74404.0,4538.0
21,4,5,132502.0,106691.0,109391.0,6286.0
21,4,6,460414.0,341856.0,363757.0,1871.0
21,5,0,5450.0,5926.0,5954.0,2220.0
21,5,1,16808.0,18279.0,18544.0,3391.0
21,5,2,35900.0,32971.0,33815.0,3040.0
21,5,3,61295.0,52533.0,53869.0,1614.0
21,5,4,85973.0,72166.0,74040.0,877.0
21,5,5,129972.0,105023.0,108090.0,771.0
21,5,6,352971.0,263314.0,281841.0,177.0
21,6,0,5327.0,5621.0,5641.0,10758.0
21,6,1,17076.0,18022.0,18219.0,16381.0
21,6,2,36139.0,32910.0,33830.0,17637.0
21,6,3,61389.0,51947.0,53353.0,9678.0
21,6,4,86485.0,72306.0,74162.0,6097.0
21,6,5,132684.0,107231.0,109934.0,8477.0
21,6,6,406647.0,301888.0,320930.0,2891.0
22,1,0,5366.0,5657.0,5677.0,18410.0
22,1,1,16978.0,18676.0,18851.0,31298.0
22,1,2,36284.0,32489.0,33321.0,30064.0
22,1,3,61425.0,51831.0,53195.0,16676.0
22,1,4,86650.0,71923.0,73883.0,10172.0
22,1,5,134430.0,107172.0,110461.0,14634.0
22,1,6,470148.0,344862.0,368992.0,5079.0
22,2,0,5617.0,5929.0,5949.0,22015.0
22,2,1,16946.0,19186.0,19314.0,42469.0
22,2,2,36041.0,31911.0,32724.0,37913.0
22,2,3,61092.0,51021.0,52400.0,18387.0
22,2,4,86548.0,71105.0,73093.0,10280.0
22,2,5,135518.0,107614.0,110923.0,14785.0
22,2,6,485138.0,356092.0,380489.0,6207.0
22,3,0,5586.0,5957.0,5979.0,9521.0
22,3,1,16878.0,19132.0,19257.0,16655.0
22,3,2,36123.0,32621.0,33482.0,14795.0
22,3,3,61540.0,51990.0,53358.0,8210.0
22,3,4,86799.0,72108.0,74093.0,5573.0
22,3,5,133605.0,106453.0,109911.0,7914.0
22,3,6,443419.0,326453.0,350264.0,2436.0
22,4,0,5631.0,6080.0,6103.0,7806.0
22,4,1,17009.0,19323.0,19468.0,15706.0
22,4,2,35984.0,32428.0,33248.0,12901.0
22,4,3,61364.0,52061.0,53337.0,6358.0
22,4,4,86461.0,72145.0,73982.0,3788.0
22,4,5,132378.0,106305.0,109457.0,4618.0
22,4,6,469771.0,348245.0,374331.0,1568.0
22,5,0,5723.0,6200.0,6224.0,4882.0
22,5,1,16863.0,19431.0,19575.0,9529.0
22,5,2,35807.0,32358.0,33183.0,7638.0
22,5,3,61422.0,52209.0,53478.0,3830.0
22,5,4,86490.0,72311.0,74136.0,2398.0
22,5,5,132689.0,106510.0,109724.0,2995.0
22,5,6,419562.0,312800.0,335117.0,836.0
22,6,0,5570.0,5909.0,5929.0,15032.0
22,6,1,16923.0,18962.0,19109.0,28084.0
22,6,2,36287.0,32288.0,33105.0,25625.0
22,6,3,61419.0,51589.0,52921.0,13373.0
22,6,4,86741.0,71716.0,73616.0,8510.0
22,6,5,134720.0,107093.0,110270.0,13108.0
22,6,6,429060.0,315983.0,337541.0,4324.0
23,1,0,5092.0,5284.0,5302.0,14597.0
23,1,1,17332.0,17034.0,17283.0,19977.0
23,1,2,36221.0,32327.0,33138.0,24826.0
23,1,3,61564.0,52248.0,53667.0,14772.0
23,1,4,86631.0,72785.0,74679.0,9834.0
23,1,5,133141.0,108118.0,110774.0,13206.0
23,1,6,409011.0,306422.0,326671.0,4380.0
23,2,0,5164.0,5465.0,5486.0,5802.0
23,2,1,17330.0,17423.0,17689.0,8904.0
23,2,2,35921.0,32507.0,33350.0,9834.0
23,2,3,61453.0,52481.0,53922.0,5392.0
23,2,4,86343.0,72669.0,74671.0,3226.0
23,2,5,129894.0,105328.0,108369.0,3233.0
23,2,6,375048.0,281552.0,300610.0,697.0
24,1,0,5137.0,5367.0,5385.0,10703.0
24,1,1,17161.0,17781.0,17981.0,14557.0
24,1,2,36203.0,32378.0,33191.0,17101.0
24,1,3,61678.0,52054.0,53348.0,11052.0
24,1,4,86824.0,72478.0,74133.0,7842.0
24,1,5,134294.0,108762.0,110809.0,12670.0
24,1,6,405004.0,302185.0,320822.0,3482.0
24,2,0,5043.0,5245.0,5263.0,44080.0
24,2,1,17068.0,18164.0,18317.0,62095.0
24,2,2,36617.0,32541.0,33370.0,76750.0
24,2,3,61541.0,51276.0,52538.0,48495.0
24,2,4,86667.0,71067.0,72707.0,31676.0
24,2,5,136027.0,109129.0,111026.0,48634.0
24,2,6,470919.0,348399.0,369768.0,16610.0
24,3,0,4973.0,5179.0,5197.0,44915.0
24,3,1,17053.0,18313.0,18454.0,60025.0
24,3,2,36560.0,32941.0,33829.0,71590.0
24,3,3,61490.0,51102.0,52351.0,44254.0
24,3,4,86649.0,70636.0,72301.0,29407.0
24,3,5,137566.0,109814.0,111777.0,50814.0
24,3,6,461617.0,342030.0,363085.0,22669.0
24,4,0,4735.0,4878.0,4891.0,64957.0
24,4,1,17154.0,18373.0,18506.0,84767.0
24,4,2,36722.0,33331.0,34245.0,108804.0
24,4,3,61514.0,51151.0,52202.0,69715.0
24,4,4,86626.0,70268.0,71658.0,44725.0
24,4,5,135014.0,107692.0,109352.0,61149.0
24,4,6,304967.0,234796.0,244093.0,13270.0
24,5,0,4843.0,5000.0,5013.0,45919.0
24,5,1,17146.0,18161.0,18302.0,59923.0
24,5,2,36705.0,33339.0,34255.0,76659.0
24,5,3,61663.0,51336.0,52415.0,49442.0
24,5,4,86783.0,70615.0,72021.0,32088.0
24,5,5,135783.0,108499.0,110147.0,44492.0
24,5,6,299711.0,231236.0,240242.0,9340.0
24,6,0,4746.0,4912.0,4930.0,46346.0
24,6,1,17134.0,17764.0,17967.0,49522.0
24,6,2,36550.0,33198.0,34080.0,59012.0
24,6,3,61668.0,51767.0,53009.0,39569.0
24,6,4,86858.0,71632.0,73290.0,28579.0
24,6,5,137054.0,110098.0,112165.0,57208.0
24,6,6,430103.0,319364.0,339353.0,34151.0
24,7,0,5176.0,5459.0,5479.0,40608.0
24,7,1,17003.0,18669.0,18803.0,62504.0
24,7,2,36332.0,32994.0,33938.0,71224.0
24,7,3,61236.0,50690.0,51970.0,39155.0
24,7,4,86362.0,70029.0,71744.0,22473.0
24,7,5,136052.0,108340.0,110308.0,32388.0
24,7,6,491652.0,363783.0,385443.0,12345.0
24,8,0,4563.0,4670.0,4686.0,62828.0
24,8,1,17105.0,17903.0,18081.0,65703.0
24,8,2,36721.0,33529.0,34436.0,78771.0
24,8,3,61721.0,51616.0,52805.0,53249.0
24,8,4,87001.0,71344.0,72932.0,38752.0
24,8,5,140451.0,112466.0,114379.0,79307.0
24,8,6,446075.0,330627.0,350553.0,48305.0
25,1,0,5161.0,5411.0,5429.0,29187.0
25,1,1,17169.0,17831.0,18005.0,39358.0
25,1,2,36283.0,32078.0,32903.0,45092.0
25,1,3,61503.0,51502.0,52976.0,26130.0
25,1,4,86561.0,71803.0,73781.0,16184.0
25,1,5,133339.0,106977.0,109855.0,22617.0
25,1,6,430758.0,319203.0,339998.0,5777.0
25,2,0,4998.0,5182.0,5197.0,46248.0
25,2,1,17206.0,16929.0,17170.0,54977.0
25,2,2,36516.0,32209.0,33018.0,69449.0
25,2,3,61617.0,51563.0,53004.0,43932.0
25,2,4,86776.0,71858.0,73795.0,29459.0
25,2,5,135977.0,108726.0,111472.0,49448.0
25,2,6,393945.0,292577.0,311963.0,16035.0
25,3,0,4904.0,5050.0,5066.0,83229.0
25,3,1,17178.0,16910.0,17154.0,93686.0
25,3,2,36731.0,32291.0,33089.0,124241.0
25,3,3,61642.0,51215.0,52645.0,83250.0
25,3,4,86784.0,71177.0,73087.0,56365.0
25,3,5,138846.0,110642.0,113213.0,106657.0
25,3,6,512707.0,375596.0,398321.0,56630.0
25,4,0,4928.0,5089.0,5105.0,55627.0
25,4,1,17136.0,16811.0,17049.0,62323.0
25,4,2,36760.0,32269.0,33056.0,80585.0
25,4,3,61717.0,51305.0,52723.0,54934.0
25,4,4,86803.0,71332.0,73218.0,37633.0
25,4,5,137888.0,110024.0,112550.0,69072.0
25,4,6,506393.0,371119.0,392420.0,34872.0
25,5,0,4889.0,5024.0,5041.0,97518.0
25,5,1,17176.0,16954.0,17184.0,108442.0
25,5,2,36969.0,32343.0,33134.0,149867.0
25,5,3,61627.0,50926.0,52371.0,103079.0
25,5,4,86719.0,70528.0,72479.0,69482.0
25,5,5,139635.0,110678.0,113335.0,132869.0
25,5,6,590375.0,431788.0,455951.0,76640.0
25,6,0,4943.0,5097.0,5113.0,69207.0
25,6,1,17194.0,17022.0,17270.0,81188.0
25,6,2,36523.0,32222.0,33029.0,101355.0
25,6,3,61599.0,51291.0,52717.0,64503.0
25,6,4,86797.0,71432.0,73317.0,43073.0
25,6,5,138362.0,110580.0,113072.0,80029.0
25,6,6,507545.0,370976.0,393579.0,39935.0
25,7,0,5166.0,5363.0,5380.0,62887.0
25,7,1,17235.0,17818.0,17987.0,83747.0
25,7,2,36856.0,32105.0,32912.0,112842.0
25,7,3,61309.0,50229.0,51721.0,70740.0
25,7,4,86448.0,69233.0,71309.0,42567.0
25,7,5,137706.0,107584.0,110548.0,67647.0
25,7,6,749071.0,546414.0,570764.0,37415.0
25,8,0,4947.0,5104.0,5120.0,45632.0
25,8,1,17131.0,17054.0,17264.0,52962.0
25,8,2,36867.0,32297.0,33084.0,69065.0
25,8,3,61618.0,51036.0,52446.0,46353.0
25,8,4,86754.0,70758.0,72651.0,30464.0
25,8,5,138525.0,109892.0,112448.0,53594.0
25,8,6,626236.0,456247.0,479129.0,28218.0
25,9,0,5049.0,5221.0,5236.0,30006.0
25,9,1,17099.0,16843.0,17085.0,36360.0
25,9,2,36537.0,32399.0,33202.0,43453.0
25,9,3,61665.0,51815.0,53218.0,28307.0
25,9,4,86776.0,72219.0,74059.0,19284.0
25,9,5,136108.0,109733.0,112355.0,31872.0
25,9,6,442555.0,327506.0,348707.0,10394.0
26,1,0,4829.0,5070.0,5088.0,3275.0
26,1,1,17129.0,17166.0,17425.0,4112.0
26,1,2,36035.0,32738.0,33562.0,4228.0
26,1,3,61527.0,52638.0,54037.0,2506.0
26,1,4,86372.0,72833.0,74834.0,1641.0
26,1,5,129366.0,105245.0,108593.0,1785.0
26,1,6,436180.0,320723.0,342391.0,487.0
26,2,0,4855.0,5084.0,5101.0,23635.0
26,2,1,17112.0,17436.0,17665.0,28905.0
26,2,2,36198.0,32511.0,33340.0,32881.0
26,2,3,61632.0,52466.0,53885.0,19285.0
26,2,4,86607.0,72789.0,74728.0,12895.0
26,2,5,130814.0,105675.0,108737.0,15371.0
26,2,6,517824.0,381490.0,407575.0,4500.0
26,3,0,4905.0,5128.0,5144.0,33831.0
26,3,1,17160.0,18090.0,18249.0,43926.0
26,3,2,36229.0,32331.0,33156.0,49698.0
26,3,3,61581.0,52158.0,53593.0,27635.0
26,3,4,86559.0,72410.0,74363.0,17894.0
26,3,5,131807.0,106070.0,109082.0,22341.0
26,3,6,523920.0,385995.0,410694.0,7065.0
26,4,0,4853.0,5124.0,5143.0,5672.0
26,4,1,16937.0,17187.0,17453.0,7477.0
26,4,2,36102.0,32748.0,33578.0,6981.0
26,4,3,61533.0,52405.0,53819.0,4190.0
26,4,4,86441.0,72518.0,74517.0,2640.0
26,4,5,129984.0,104792.0,108009.0,3040.0
26,4,6,433835.0,320495.0,343045.0,707.0
26,5,0,4925.0,5174.0,5191.0,25009.0
26,5,1,16830.0,17195.0,17464.0,36754.0
26,5,2,35999.0,32427.0,33251.0,30231.0
26,5,3,61551.0,52068.0,53492.0,17024.0
26,5,4,86520.0,71982.0,74005.0,11212.0
26,5,5,130667.0,104653.0,107807.0,13003.0
26,5,6,447800.0,328359.0,349517.0,2386.0
26,6,0,4814.0,5050.0,5068.0,13488.0
26,6,1,17035.0,17489.0,17717.0,17030.0
26,6,2,36210.0,32639.0,33494.0,17157.0
26,6,3,61571.0,52242.0,53676.0,10101.0
26,6,4,86623.0,72560.0,74539.0,6567.0
26,6,5,131812.0,106141.0,109324.0,8485.0
26,6,6,494273.0,361968.0,386809.0,2484.0
26,7,0,4968.0,5206.0,5223.0,11100.0
26,7,1,17008.0,17170.0,17417.0,14149.0
26,7,2,36284.0,32614.0,33458.0,15376.0
26,7,3,61689.0,52141.0,53586.0,9791.0
26,7,4,86533.0,72140.0,74139.0,6749.0
26,7,5,131099.0,105123.0,108301.0,9100.0
26,7,6,411128.0,305278.0,326046.0,2324.0
26,8,0,4823.0,4988.0,5002.0,46217.0
26,8,1,16976.0,17187.0,17388.0,53283.0
26,8,2,36505.0,32366.0,33178.0,58147.0
26,8,3,61831.0,51840.0,53296.0,38928.0
26,8,4,86891.0,71908.0,73892.0,28520.0
26,8,5,135573.0,108236.0,111202.0,48472.0
26,8,6,469116.0,342764.0,364408.0,19456.0
26,9,0,4765.0,4943.0,4958.0,81511.0
26,9,1,16994.0,16915.0,17168.0,99338.0
26,9,2,36333.0,32292.0,33109.0,106324.0
26,9,3,61738.0,51700.0,53159.0,67138.0
26,9,4,86746.0,71567.0,73577.0,48154.0
26,9,5,134329.0,106999.0,109999.0,72245.0
26,9,6,439507.0,322243.0,344003.0,21226.0
26,10,0,4788.0,5002.0,5017.0,39963.0
26,10,1,17024.0,17097.0,17358.0,50738.0
26,10,2,36170.0,32509.0,33334.0,52876.0
26,10,3,61691.0,52143.0,53570.0,32073.0
26,10,4,86597.0,72048.0,74040.0,22346.0
26,10,5,131189.0,105032.0,108125.0,29331.0
26,10,6,411435.0,304175.0,325951.0,5069.0
26,11,0,4810.0,4983.0,4999.0,113125.0
26,11,1,16853.0,17354.0,17568.0,144140.0
26,11,2,36382.0,32234.0,33047.0,138871.0
26,11,3,61752.0,51559.0,53017.0,86342.0
26,11,4,86841.0,71388.0,73399.0,60791.0
26,11,5,136697.0,108721.0,111673.0,98956.0
26,11,6,500560.0,364466.0,386774.0,38253.0
26,12,0,5009.0,5214.0,5231.0,103224.0
26,12,1,16738.0,18115.0,18257.0,150635.0
26,12,2,36044.0,31926.0,32736.0,125070.0
26,12,3,61576.0,51406.0,52862.0,67659.0
26,12,4,86683.0,71287.0,73305.0,42861.0
26,12,5,135364.0,107706.0,110653.0,59176.0
26,12,6,464150.0,340639.0,360945.0,16209.0
26,13,0,5077.0,5320.0,5338.0,147630.0
26,13,1,16581.0,18546.0,18684.0,219370.0
26,13,2,35953.0,31919.0,32742.0,177310.0
26,13,3,61407.0,51269.0,52727.0,94020.0
26,13,4,86595.0,71083.0,73120.0,58410.0
26,13,5,133889.0,106346.0,109328.0,77420.0
26,13,6,479463.0,350346.0,370960.0,18820.0
26,14,0,4921.0,5123.0,5140.0,127480.0
26,14,1,16740.0,17850.0,18032.0,175439.0
26,14,2,36204.0,32103.0,32920.0,154863.0
26,14,3,61609.0,51438.0,52896.0,89536.0
26,14,4,86738.0,71261.0,73283.0,59800.0
26,14,5,135529.0,107733.0,110697.0,89996.0
26,14,6,491783.0,358591.0,380195.0,30168.0
27,1,0,4893.0,5067.0,5083.0,3966.0
27,1,1,17287.0,17075.0,17313.0,4785.0
27,1,2,36452.0,32674.0,33533.0,6198.0
27,1,3,61631.0,52308.0,53744.0,3828.0
27,1,4,86707.0,72956.0,74905.0,2730.0
27,1,5,130504.0,105729.0,108789.0,3656.0
27,1,6,431587.0,320237.0,341903.0,1003.0
27,2,0,4862.0,4993.0,5007.0,19918.0
27,2,1,17204.0,17437.0,17604.0,22138.0
27,2,2,36802.0,32436.0,33257.0,30813.0
27,2,3,61785.0,51786.0,53215.0,20813.0
27,2,4,87013.0,72432.0,74283.0,15447.0
27,2,5,135807.0,109099.0,111595.0,27764.0
27,2,6,404740.0,300999.0,320911.0,8622.0
27,3,0,4913.0,5052.0,5068.0,70263.0
27,3,1,17285.0,17649.0,17816.0,91143.0
27,3,2,36673.0,32890.0,33812.0,124755.0
27,3,3,61568.0,51154.0,52597.0,76100.0
27,3,4,86768.0,71537.0,73436.0,49962.0
27,3,5,137318.0,109969.0,112447.0,82442.0
27,3,6,525608.0,384988.0,407266.0,39754.0
27,4,0,5002.0,5191.0,5207.0,33808.0
27,4,1,17283.0,17756.0,17917.0,45232.0
27,4,2,36377.0,32832.0,33769.0,59823.0
27,4,3,61493.0,51246.0,52692.0,32749.0
27,4,4,86705.0,71724.0,73618.0,21349.0
27,4,5,135484.0,108878.0,111397.0,31694.0
27,4,6,475121.0,353197.0,376263.0,11012.0
27,5,0,4934.0,5078.0,5093.0,78266.0
27,5,1,17305.0,17789.0,17947.0,101901.0
27,5,2,36626.0,32926.0,33863.0,139477.0
27,5,3,61536.0,51055.0,52503.0,84842.0
27,5,4,86736.0,71382.0,73296.0,55534.0
27,5,5,137312.0,109901.0,112400.0,91546.0
27,5,6,539095.0,394517.0,416999.0,44454.0
27,6,0,4976.0,5136.0,5150.0,13273.0
27,6,1,17191.0,16797.0,17033.0,15728.0
27,6,2,36715.0,32458.0,33279.0,20854.0
27,6,3,61840.0,52116.0,53532.0,14102.0
27,6,4,86924.0,72697.0,74559.0,10483.0
27,6,5,132732.0,106992.0,109593.0,15327.0
27,6,6,427009.0,315793.0,337227.0,3735.0
27,7,0,5100.0,5310.0,5326.0,2576.0
27,7,1,17265.0,17368.0,17601.0,3317.0
27,7,2,36344.0,32701.0,33541.0,4154.0
27,7,3,61714.0,52696.0,54121.0,2496.0
27,7,4,86605.0,73088.0,75055.0,1782.0
27,7,5,130181.0,105890.0,109118.0,1890.0
27,7,6,417244.0,308122.0,330684.0,418.0
27,8,0,5082.0,5315.0,5332.0,5670.0
27,8,1,17281.0,17168.0,17414.0,7927.0
27,8,2,36284.0,32577.0,33396.0,8930.0
27,8,3,61740.0,52435.0,53818.0,5695.0
27,8,4,86596.0,72723.0,74579.0,4027.0
27,8,5,128970.0,104768.0,107493.0,4395.0
27,8,6,404932.0,302342.0,323758.0,897.0
28,1,0,5587.0,5961.0,5982.0,4195.0
28,1,1,17008.0,19244.0,19389.0,7132.0
28,1,2,35706.0,32958.0,33886.0,7083.0
28,1,3,61360.0,52295.0,53605.0,3804.0
28,1,4,86299.0,72402.0,74232.0,2346.0
28,1,5,130418.0,105343.0,108310.0,2834.0
28,1,6,420617.0,313235.0,334942.0,608.0
28,2,0,5943.0,6456.0,6481.0,6241.0
28,2,1,16789.0,19687.0,19809.0,13602.0
28,2,2,35170.0,33053.0,34086.0,10427.0
28,2,3,60967.0,51480.0,52760.0,4150.0
28,2,4,86398.0,72095.0,73882.0,2311.0
28,2,5,131912.0,106700.0,109837.0,2812.0
28,2,6,431796.0,310078.0,332696.0,959.0
28,3,0,5645.0,6035.0,6058.0,4261.0
28,3,1,17013.0,19443.0,19579.0,7911.0
28,3,2,35571.0,32569.0,33448.0,7412.0
28,3,3,61456.0,52227.0,53478.0,3825.0
28,3,4,86609.0,72428.0,74219.0,2494.0
28,3,5,132504.0,106877.0,109857.0,3348.0
28,3,6,393710.0,294196.0,314315.0,1013.0
28,4,0,5642.0,6045.0,6067.0,6535.0
28,4,1,16911.0,19209.0,19368.0,12846.0
28,4,2,35870.0,32698.0,33545.0,11066.0
28,4,3,61454.0,52283.0,53549.0,5768.0
28,4,4,86503.0,72368.0,74151.0,3415.0
28,4,5,131856.0,105980.0,108950.0,3995.0
28,4,6,419272.0,310291.0,332619.0,966.0
29,1,0,5074.0,5319.0,5338.0,50451.0
29,1,1,17052.0,18591.0,18727.0,71314.0
29,1,2,36013.0,31715.0,32522.0,75274.0
29,1,3,61165.0,50893.0,52350.0,41460.0
29,1,4,86489.0,71023.0,73023.0,26528.0
29,1,5,135063.0,107579.0,110463.0,40875.0
29,1,6,521409.0,383131.0,405291.0,19030.0
29,2,0,4942.0,5111.0,5129.0,63798.0
29,2,1,17112.0,18032.0,18193.0,84057.0
29,2,2,36319.0,32253.0,33071.0,94087.0
29,2,3,61613.0,51827.0,53232.0,55720.0
29,2,4,86812.0,72171.0,74081.0,38462.0
29,2,5,136313.0,109454.0,112154.0,61578.0
29,2,6,538473.0,394709.0,417687.0,28442.0
29,3,0,5025.0,5250.0,5267.0,11122.0
29,3,1,17165.0,17179.0,17433.0,14061.0
29,3,2,36283.0,32581.0,33409.0,16482.0
29,3,3,61820.0,52592.0,53995.0,11024.0
29,3,4,86582.0,72679.0,74598.0,8381.0
