,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
98,9900,757.3499999999999,757.3499999999999,9900,9900,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,413.70588235294116,300,0.0,-413.71,343.64,1100.99,0.0347,-0.0418
99,10000,765.0,765.0,10000,10000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,406.05882352941177,300,0.0,-406.06,358.94,1123.94,0.0359,-0.0406
100,10100,772.6500000000001,772.6500000000001,10100,10100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,398.4117647058823,300,0.0,-398.41,374.24,1146.89,0.0371,-0.0394
101,10200,780.3,780.3,10200,10200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,390.7647058823529,300,0.0,-390.76,389.54,1169.84,0.0382,-0.0383
102,10300,787.95,787.95,10300,10300,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,383.11764705882354,300,0.0,-383.12,404.83,1192.78,0.0393,-0.0372
103,10400,795.5999999999999,795.5999999999999,10400,10400,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,375.47058823529414,300,0.0,-375.47,420.13,1215.73,0.0404,-0.0361
104,10500,803.25,803.25,10500,10500,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,367.8235294117647,300,0.0,-367.82,435.43,1238.68,0.0415,-0.035
105,10600,810.9000000000001,810.9000000000001,10600,10600,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,360.17647058823525,300,0.0,-360.18,450.72,1261.62,0.0425,-0.034
106,10700,818.55,818.55,10700,10700,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,352.52941176470586,300,0.0,-352.53,466.02,1284.57,0.0436,-0.0329
107,10800,826.2,826.2,10800,10800,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,344.88235294117646,300,0.0,-344.88,481.32,1307.52,0.0446,-0.0319
108,10900,833.8499999999999,833.8499999999999,10900,10900,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,337.2352941176471,300,0.0,-337.24,496.61,1330.46,0.0456,-0.0309
109,11000,841.5,841.5,11000,11000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,329.5882352941176,300,0.0,-329.59,511.91,1353.41,0.0465,-0.03
110,11100,849.1500000000001,849.1500000000001,11100,11100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,321.94117647058823,300,0.0,-321.94,527.21,1376.36,0.0475,-0.029
111,11200,856.8,856.8,11200,11200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,314.2941176470588,300,0.0,-314.29,542.51,1399.31,0.0484,-0.0281
112,11300,864.45,864.45,11300,11300,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,306.6470588235294,300,0.0,-306.65,557.8,1422.25,0.0494,-0.0271
113,11400,872.0999999999999,872.0999999999999,11400,11400,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,299.0,300,0.0,-299.0,573.1,1445.2,0.0503,-0.0262
114,11500,879.75,879.75,11500,11500,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,291.3529411764706,300,0.0,-291.35,588.4,1468.15,0.0512,-0.0253
115,11600,887.4000000000001,887.4000000000001,11600,11600,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,283.70588235294116,300,0.0,-283.71,603.69,1491.09,0.052,-0.0245
116,11700,895.05,895.05,11700,11700,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,276.0588235294117,300,0.0,-276.06,618.99,1514.04,0.0529,-0.0236
117,11800,902.7,902.7,11800,11800,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,268.4117647058823,300,0.0,-268.41,634.29,1536.99,0.0538,-0.0227
118,11900,910.3499999999999,910.3499999999999,11900,11900,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,260.7647058823529,300,0.0,-260.76,649.59,1559.94,0.0546,-0.0219
119,12000,918.0,918.0,12000,12000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,253.11764705882354,300,0.0,-253.12,664.88,1582.88,0.0554,-0.0211
120,12100,925.6500000000001,925.6500000000001,12100,12100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,245.4705882352941,300,0.0,-245.47,680.18,1605.83,0.0562,-0.0203
121,12200,933.3,933.3,12200,12200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,237.8235294117647,300,0.0,-237.82,695.48,1628.78,0.057,-0.0195
122,12300,940.95,940.95,12300,12300,100.0,standard,12200.0,0.0,0,12.0,12.0,12.0,0,12.0,0,0,230.17647058823525,300,0.0,-218.18,722.77,1663.72,0.0588,-0.0177
123,12400,948.5999999999999,948.5999999999999,12400,12400,200.0,standard,12200.0,0.0,0,24.0,24.0,24.0,0,24.0,0,0,222.52941176470586,300,0.0,-198.53,750.07,1698.67,0.0605,-0.016
124,12500,956.25,956.25,12500,12500,300.0,standard,12200.0,0.0,0,36.0,36.0,36.0,0,36.0,0,0,214.88235294117646,300,0.0,-178.88,777.37,1733.62,0.0622,-0.0143
125,12600,963.9000000000001,963.9000000000001,12600,12600,400.0,standard,12200.0,0.0,0,48.0,48.0,48.0,0,48.0,0,0,207.23529411764702,300,0.0,-159.24,804.66,1768.56,0.0639,-0.0126
126,12700,971.55,971.55,12700,12700,500.0,standard,12200.0,0.0,0,60.0,60.0,60.0,0,60.0,0,0,199.58823529411762,300,0.0,-139.59,831.96,1803.51,0.0655,-0.011
127,12800,979.2,979.2,12800,12800,600.0,standard,12200.0,0.0,0,72.0,72.0,72.0,0,72.0,0,0,191.94117647058823,300,0.0,-119.94,859.26,1838.46,0.0671,-0.0094
128,12900,986.8499999999999,986.8499999999999,12900,12900,700.0,standard,12200.0,0.0,0,84.0,84.0,84.0,0,84.0,0,0,184.29411764705878,300,0.0,-100.29,886.56,1873.41,0.0687,-0.0078
129,13000,994.5,994.5,13000,13000,800.0,standard,12200.0,0.0,0,96.0,96.0,96.0,0,96.0,0,0,176.6470588235294,300,0.0,-80.65,913.85,1908.35,0.0703,-0.0062
130,13100,1002.1500000000001,1002.1500000000001,13100,13100,900.0,standard,12200.0,0.0,0,108.0,108.0,108.0,0,108.0,0,0,169.0,300,0.0,-61.0,941.15,1943.3,0.0718,-0.0047
131,13200,1009.8,1009.8,13200,13200,1000.0,standard,12200.0,0.0,0,120.0,120.0,120.0,0,120.0,0,0,161.35294117647055,300,0.0,-41.35,968.45,1978.25,0.0734,-0.0031
132,13300,1017.45,1017.45,13300,13300,1100.0,standard,12200.0,0.0,0,132.0,132.0,132.0,0,132.0,0,0,153.70588235294116,300,0.0,-21.71,995.74,2013.19,0.0749,-0.0016
