Zip,AGI Bracket,Filers,Itemizers,AGI,SLIncomeTax,PropertyTax,MortgageInterest,Contributions,contrib + mortgage,Total SALT,Exhibit: S-L Income Tax Effective Rate
11786,"$100,000 under $200,000",840,1830,145838.75,7757.142857,11551.31579,9748.4375,2818.421053,12566.85855,19308.45865,0.053189861
11787,"$100,000 under $200,000",4460,2740,143912.5,7856.878307,11402.5641,10203.40557,2835.338346,13038.74392,19259.44241,0.054594829
11788,"$100,000 under $200,000",2180,2080,142289.7959,7834.463277,9793.785311,10008.10811,2846.524064,12854.63217,17628.24859,0.055059909
11789,"$100,000 under $200,000",790,800,137860.274,7362.318841,8233.823529,9223.809524,2552.173913,11775.98344,15596.14237,0.053404209
11790,"$100,000 under $200,000",1750,4160,143634.3558,7815.492958,11554.24837,9695.121951,2990.196078,12685.31803,19369.74132,0.05441242
11791,"$100,000 under $200,000",2710,1960,145507.9051,8219.026549,15957.07965,11271.85629,3183.62069,14455.47698,24176.10619,0.056485086
11792,"$100,000 under $200,000",1140,730,144286.6667,7841.935484,11344.55446,9740.47619,2690,12430.47619,19186.48994,0.054349689
11793,"$100,000 under $200,000",4460,1630,143024.8227,7716.709512,11353.16456,10032.11009,2714.742015,12746.85211,19069.87407,0.053953638
11795,"$100,000 under $200,000",3170,2530,140924.0132,7618.439716,12046.99647,9791.428571,2669.072165,12460.50074,19665.43618,0.054060621
11796,"$100,000 under $200,000",500,1050,139017.0213,7429.545455,10216.27907,9312.820513,2586.363636,11899.18415,17645.82452,0.053443423
11797,"$100,000 under $200,000",780,4230,145160.2941,8824.590164,19476.36364,13194.87179,3308.064516,16502.93631,28300.9538,0.060792038
11798,"$100,000 under $200,000",680,3040,135298.4127,7113.114754,9443.859649,10422,4557.627119,14979.62712,16556.9744,0.052573527
11801,"$100,000 under $200,000",4140,470,137392.1196,7516.184971,8752.134146,9430.181818,2768.804665,12198.98648,16268.31912,0.054706085
11803,"$100,000 under $200,000",3710,680,145327.5072,7830.254777,12722.22222,10117.6,3054.682779,13172.28278,20552.477,0.05388006
11804,"$100,000 under $200,000",610,630,144121.0526,7668.627451,12939.62264,10323.80952,2736.363636,13060.17316,20608.25009,0.053209627
11901,"$100,000 under $200,000",1350,3680,135373.0435,7069.902913,7687.850467,8854.545455,3183.018868,12037.56432,14757.75338,0.052225338
11933,"$100,000 under $200,000",650,3490,139972.4138,7660.784314,8792.727273,9768.181818,2907.142857,12675.32468,16453.51159,0.054730672
11934,"$100,000 under $200,000",950,570,141405.5556,7631.707317,10106.97674,10446.66667,2685.882353,13132.54902,17738.68406,0.05397035
11935,"$100,000 under $200,000",350,1150,143750,7396.153846,10392.85714,8877.272727,2772.413793,11649.68652,17789.01099,0.051451505
11937,"$100,000 under $200,000",1250,580,142173.1481,8711.702128,9184.693878,12612.65823,3340.625,15953.28323,17896.39601,0.061275299
11939,"$100,000 under $200,000",100,900,135762.5,9983.333333,7914.285714,11433.33333,3428.571429,14861.90476,17897.61905,0.073535279
11940,"$100,000 under $200,000",630,300,141444.8276,8169.230769,10729.62963,9350,2728.571429,12078.57143,18898.8604,0.057755599
11941,"$100,000 under $200,000",340,1080,144050,7856,9848.275862,10416.66667,3434.482759,13851.14943,17704.27586,0.054536619
11942,"$100,000 under $200,000",490,80,139531.8182,7846.153846,7890.243902,12291.17647,2511.904762,14803.08123,15736.39775,0.056232005
11944,"$100,000 under $200,000",320,580,142322.2222,7260.869565,7853.846154,10052.94118,3796.153846,13849.09502,15114.71572,0.051017118
11946,"$100,000 under $200,000",1110,300,139030.2083,7527.586207,8106.666667,10222.07792,2669.662921,12891.74084,15634.25287,0.05414353
11948,"$100,000 under $200,000",130,440,137330.7692,7790.909091,10045.45455,9712.5,3450,13162.5,17836.36364,0.05673098
11949,"$100,000 under $200,000",1660,270,141480.6452,7628.767123,11216.55172,10338.63636,2606.802721,12945.43908,18845.31885,0.053920924
11950,"$100,000 under $200,000",930,960,130351.1628,6844.578313,7591.358025,8093.243243,2680,10773.24324,14435.93634,0.052508763
11951,"$100,000 under $200,000",710,130,130664.0625,6875.409836,7398.333333,8094.642857,2706.666667,10801.30952,14273.74317,0.052618981
11952,"$100,000 under $200,000",510,1550,138234.7826,7417.948718,9916.27907,9645.454545,3019.047619,12664.50216,17334.22779,0.053661955
11953,"$100,000 under $200,000",1120,860,135186.5979,7175,8086.813187,8620.731707,2962.637363,11583.36907,15261.81319,0.053074788
11954,"$100,000 under $200,000",330,640,141200,8876,9116,13495,3392.307692,16887.30769,17992,0.06286119
11955,"$100,000 under $200,000",310,460,133141.6667,7445,9789.473684,8607.142857,2865.217391,11472.36025,17234.47368,0.055917882
11957,"$100,000 under $200,000",100,970,145262.5,7257.142857,8512.5,9300,3787.5,13087.5,15769.64286,0.049958818
11958,"$100,000 under $200,000",80,280,135157.1429,6616.666667,11050,9920,3716.666667,13636.66667,17666.66667,0.048955361
11961,"$100,000 under $200,000",1180,240,136077.6699,7150.537634,8863.265306,8805.813953,2774.226804,11580.04076,16013.80294,0.052547473
11963,"$100,000 under $200,000",690,80,142171.1864,11736.53846,8227.45098,12933.33333,3392.45283,16325.78616,19963.98944,0.08255216
11967,"$100,000 under $200,000",1940,70,133467.7778,7089.017341,8104.117647,8174.509804,2751.461988,10925.97179,15193.13499,0.053114073
11968,"$100,000 under $200,000",810,1030,141731.8182,8735.59322,6713.559322,12902.12766,3329.508197,16231.63586,15449.15254,0.061634666
11971,"$100,000 under $200,000",610,590,141553.7037,9445.652174,9650,9869.230769,2847.058824,12716.28959,19095.65217,0.0667284
11976,"$100,000 under $200,000",200,1800,142576.4706,9264.285714,8864.285714,16230,4280,20510,18128.57143,0.064977662
11977,"$100,000 under $200,000",260,660,140654.5455,7755.555556,7485,12317.64706,3461.904762,15779.55182,15240.55556,0.055139033
11978,"$100,000 under $200,000",310,540,140407.4074,8234.782609,9400,11622.22222,3533.333333,15155.55556,17634.78261,0.058649203
11980,"$100,000 under $200,000",490,170,136243.1818,7412.195122,8065.853659,9011.111111,2502.325581,11513.43669,15478.04878,0.054404155
12008,"$100,000 under $200,000",80,220,170850,9383.333333,7983.333333,6520,2700,9220,17366.66667,0.054921471
12009,"$100,000 under $200,000",790,270,137725.7576,7288.52459,7251.5625,7921.428571,2521.428571,10442.85714,14540.08709,0.052920563
12010,"$100,000 under $200,000",1260,440,134690.5263,7120,5754.347826,5483.75,2772.839506,8256.589506,12874.34783,0.052861921
12015,"$100,000 under $200,000",300,0,138096,7445.454545,6962.5,7571.428571,2750,10321.42857,14407.95455,0.053915063
12017,"$100,000 under $200,000",30,60,223333.3333,16566.66667,12400,14150,8550,22700,28966.66667,0.074179104
12018,"$100,000 under $200,000",810,660,137795.6522,7377.419355,7249.253731,6394.736842,2518.965517,8913.702359,14626.67309,0.05353884
12019,"$100,000 under $200,000",2010,950,139089.8204,7342.675159,6400.625,7461.428571,2954.109589,10415.53816,13743.30016,0.052790888
12020,"$100,000 under $200,000",3090,250,137968.3794,7460.90535,5772.916667,7384.234234,2423.148148,9807.382382,13233.82202,0.054076922
12022,"$100,000 under $200,000",40,30,131633.3333,6133.333333,5566.666667,5066.666667,7900,12966.66667,11700,0.046594074
12023,"$100,000 under $200,000",180,690,140200,7400,5792.857143,5553.846154,2766.666667,8320.512821,13192.85714,0.05278174
12025,"$100,000 under $200,000",360,1670,137137.037,9592,5659.259259,6191.666667,2482.608696,8674.275362,15251.25926,0.069944635
12027,"$100,000 under $200,000",540,2530,141227.6596,7518.181818,7000,6775,2878.571429,9653.571429,14518.18182,0.053234486
12028,"$100,000 under $200,000",80,30,150566.6667,8400,7516.666667,6500,2650,9150,15916.66667,0.055789241
12029,"$100,000 under $200,000",80,150,131114.2857,7033.333333,8514.285714,7583.333333,4866.666667,12450,15547.61905,0.053642769
12032,"$100,000 under $200,000",60,270,182400,9150,7125,6066.666667,4950,11016.66667,16275,0.050164474
12033,"$100,000 under $200,000",840,470,136532.3944,7596.969697,7536.231884,6330.508475,2431.666667,8762.175141,15133.20158,0.055642251
12035,"$100,000 under $200,000",40,60,158633.3333,7000,4566.666667,6900,3900,10800,11566.66667,0.044126917
12037,"$100,000 under $200,000",200,70,139218.75,7293.333333,7733.333333,7433.333333,3373.333333,10806.66667,15026.66667,0.052387579
12041,"$100,000 under $200,000",60,0,142360,7280,5900,5700,2175,7875,13180,0.05113796
12043,"$100,000 under $200,000",360,40,131073.0769,6804.166667,5636,5500,3335,8835,12440.16667,0.051911245
12046,"$100,000 under $200,000",70,710,146220,7580,5820,5150,2450,7600,13400,0.051839694
12047,"$100,000 under $200,000",1220,30,137692.6316,7363.333333,6455.813953,6797.435897,2643.902439,9441.338336,13819.14729,0.053476597
12051,"$100,000 under $200,000",250,160,139100,7244.444444,6166.666667,6506.666667,2476.470588,8983.137255,13411.11111,0.052080837
12052,"$100,000 under $200,000",130,50,145645.4545,8390,5590.909091,6511.111111,1711.111111,8222.222222,13980.90909,0.057605643
12053,"$100,000 under $200,000",440,20,136271.0526,7077.777778,6694.594595,6318.181818,2503.125,8821.306818,13772.37237,0.051938968
12054,"$100,000 under $200,000",2290,260,141178.5714,7548.022599,7888.829787,6681.012658,3161.363636,9842.376295,15436.85239,0.053464364
12056,"$100,000 under $200,000",240,50,139770,7100,6865,6911.764706,2961.111111,9872.875817,13965,0.050797739
12057,"$100,000 under $200,000",90,950,156383.3333,7966.666667,5566.666667,5780,3260,9040,13533.33333,0.050943195
12058,"$100,000 under $200,000",90,190,171914.2857,10457.14286,6000,6216.666667,2083.333333,8300,16457.14286,0.060827655
12059,"$100,000 under $200,000",170,110,153169.2308,8216.666667,6346.153846,6381.818182,3300,9681.818182,14562.82051,0.053644369
12060,"$100,000 under $200,000",110,380,141377.7778,7100,8377.777778,7637.5,2611.111111,10248.61111,15477.77778,0.050220057
12061,"$100,000 under $200,000",1110,1960,140022.8261,7094.186047,8168.965517,6755.844156,2526.582278,9282.426434,15263.15156,0.050664497
12062,"$100,000 under $200,000",140,200,148416.6667,8327.272727,6154.545455,6740,2730,9470,14481.81818,0.056107396
12063,"$100,000 under $200,000",50,60,142950,11533.33333,9783.333333,8316.666667,2666.666667,10983.33333,21316.66667,0.080680891
12065,"$100,000 under $200,000",5030,70,140142.1053,7649.872774,6182.41206,7338.108883,2873.130194,10211.23908,13832.28483,0.054586541
12066,"$100,000 under $200,000",160,130,150778.5714,8669.230769,6342.857143,5427.272727,2418.181818,7845.454545,15012.08791,0.057496438
12067,"$100,000 under $200,000",140,90,139275,6825,6583.333333,7918.181818,2620,10538.18182,13408.33333,0.04900377
12068,"$100,000 under $200,000",140,920,176718.1818,9963.636364,5609.090909,5130,2633.333333,7763.333333,15572.72727,0.056381501
12070,"$100,000 under $200,000",90,120,129866.6667,6400,4733.333333,6200,2700,8900,11133.33333,0.049281314
12072,"$100,000 under $200,000",140,40,160345.4545,8027.272727,5081.818182,5380,2666.666667,8046.666667,13109.09091,0.050062365
12074,"$100,000 under $200,000",280,0,137735,7115.789474,5300,6889.473684,3117.647059,10007.12074,12415.78947,0.0516629
12075,"$100,000 under $200,000",250,4180,142066.6667,7575,6147.619048,7888.235294,2494.736842,10382.97214,13722.61905,0.053320038
12076,"$100,000 under $200,000",80,140,146960,6680,4880,7475,3025,10500,11560,0.045454545
12077,"$100,000 under $200,000",780,120,143194.2029,7652.307692,8554.545455,6973.684211,3083.870968,10057.55518,16206.85315,0.053440066
12078,"$100,000 under $200,000",720,110,132738.2979,7088.636364,5597.727273,5686.111111,2955,8641.111111,12686.36364,0.053403098
12083,"$100,000 under $200,000",270,60,132031.8182,7565,5980.952381,6068.421053,2930,8998.421053,13545.95238,0.057296795
12084,"$100,000 under $200,000",420,0,135907.4074,7691.666667,7195,6676.470588,3381.818182,10058.28877,14886.66667,0.056594904
12086,"$100,000 under $200,000",140,110,160240,7990,5690,5975,2122.222222,8097.222222,13680,0.049862706
12087,"$100,000 under $200,000",100,200,159500,8137.5,6337.5,5871.428571,3128.571429,9000,14475,0.051018809
12090,"$100,000 under $200,000",300,210,131462.5,6986.956522,6113.043478,5742.857143,2770,8512.857143,13100,0.053147905
12092,"$100,000 under $200,000",70,50,130060,6780,4520,5550,2466.666667,8016.666667,11300,0.052129786
12093,"$100,000 under $200,000",80,690,151033.3333,8250,7260,6025,2950,8975,15510,0.054623703
12094,"$100,000 under $200,000",180,470,148713.3333,7753.333333,6906.666667,5823.076923,2192.307692,8015.384615,14660,0.052136101
12095,"$100,000 under $200,000",540,220,135494.2857,7596.969697,4391.176471,5323.333333,2741.37931,8064.712644,11988.14617,0.056068562
12106,"$100,000 under $200,000",250,270,137435,7200,7789.473684,6100,3177.777778,9277.777778,14989.47368,0.052388402
12110,"$100,000 under $200,000",1950,0,137654.4872,7252.054795,5668.027211,6809.302326,3087.681159,9896.983485,12920.08201,0.052683025
12116,"$100,000 under $200,000",80,100,164183.3333,9440,5140,5025,3325,8350,14580,0.057496701
12117,"$100,000 under $200,000",150,80,126050,6840,6454.545455,6310,3170,9480,13294.54545,0.054264181
12118,"$100,000 under $200,000",1420,240,137384.6154,7273.831776,6776.99115,8032.038835,2592.857143,10624.89598,14050.82293,0.052945024
12120,"$100,000 under $200,000",50,50,145775,9933.333333,9066.666667,4866.666667,2533.333333,7400,19000,0.068141542
12121,"$100,000 under $200,000",180,60,134606.25,7440,7720,6666.666667,2461.538462,9128.205128,15160,0.055272322
12122,"$100,000 under $200,000",190,150,144646.6667,7635.714286,7078.571429,5436.363636,2991.666667,8428.030303,14714.28571,0.052788733
12123,"$100,000 under $200,000",410,350,132344.1176,7028.125,6633.333333,6442.857143,2139.285714,8582.142857,13661.45833,0.053104929
12125,"$100,000 under $200,000",60,200,132260,6700,6400,9060,2150,11210,13100,0.050657795
12130,"$100,000 under $200,000",70,0,136640,6560,4600,6080,1900,7980,11160,0.048009368
12134,"$100,000 under $200,000",210,1560,132364.2857,6741.666667,6307.692308,7672.727273,3433.333333,11106.06061,13049.35897,0.050932671
12136,"$100,000 under $200,000",90,60,137312.5,6714.285714,9262.5,9120,3614.285714,12734.28571,15976.78571,0.048897848
12137,"$100,000 under $200,000",140,120,167200,9170,6327.272727,6100,2266.666667,8366.666667,15497.27273,0.054844498
12138,"$100,000 under $200,000",140,1170,127436.3636,7220,5645.454545,5790.909091,2777.777778,8568.686869,12865.45455,0.056655728
12140,"$100,000 under $200,000",200,40,139518.75,7000,6806.25,6935.714286,2778.571429,9714.285714,13806.25,0.050172468
12143,"$100,000 under $200,000",350,160,130181.4815,6911.538462,5588.461538,6042.307692,2781.818182,8824.125874,12500,0.053091564
12144,"$100,000 under $200,000",1470,150,134630.5085,7062.162162,6373.873874,6064.948454,2721.568627,8786.517081,13436.03604,0.052455883
12147,"$100,000 under $200,000",50,340,198075,8950,8475,5225,2350,7575,17425,0.045184905
12148,"$100,000 under $200,000",680,50,140883.871,8024.137931,7267.79661,7660,2943.636364,10603.63636,15291.93454,0.056955689
12149,"$100,000 under $200,000",110,50,147050,8350,7050,6075,3388.888889,9463.888889,15400,0.056783407
12150,"$100,000 under $200,000",70,0,139766.6667,7320,7300,5900,2316.666667,8216.666667,14620,0.052373003
12151,"$100,000 under $200,000",90,140,177785.7143,9866.666667,6214.285714,6366.666667,2080,8446.666667,16080.95238,0.055497522
12153,"$100,000 under $200,000",110,80,134110,7525,7000,5787.5,3075,8862.5,14525,0.056110655
12154,"$100,000 under $200,000",260,110,132909.5238,7300,6270,6488.888889,2750,9238.888889,13570,0.054924582
12155,"$100,000 under $200,000",60,110,149533.3333,6600,4200,4500,1933.333333,6433.333333,10800,0.044137316
12156,"$100,000 under $200,000",80,30,167442.8571,9442.857143,8842.857143,7940,2600,10540,18285.71429,0.056394506
12157,"$100,000 under $200,000",250,160,135389.4737,7164.705882,7133.333333,6340,3273.333333,9613.333333,14298.03922,0.052919224
12158,"$100,000 under $200,000",610,270,136062.2642,7232,6870,7110.869565,2472.727273,9583.596838,14102,0.053152136
12159,"$100,000 under $200,000",1030,1180,143986.8132,7711.25,9754.761905,7416.41791,3533.73494,10950.15285,17466.0119,0.053555252
12160,"$100,000 under $200,000",70,40,134200,9320,5700,4900,1625,6525,15020,0.069448584
12165,"$100,000 under $200,000",40,620,142066.6667,7733.333333,9633.333333,8283.333333,2933.333333,11216.66667,17366.66667,0.054434538
12166,"$100,000 under $200,000",70,100,136250,6700,5600,7666.666667,1266.666667,8933.333333,12300,0.049174312
12167,"$100,000 under $200,000",120,60,179550,9337.5,5587.5,5650,2485.714286,8135.714286,14925,0.052005013
12168,"$100,000 under $200,000",130,70,151645.4545,8110,6563.636364,6637.5,3277.777778,9915.277778,14673.63636,0.053480007
12169,"$100,000 under $200,000",30,100,128200,5825,5350,7000,1275,8275,11175,0.045436817
12170,"$100,000 under $200,000",410,210,134867.7419,7230,4946.666667,7357.692308,2953.846154,10311.53846,12176.66667,0.053608075
12173,"$100,000 under $200,000",110,30,172922.2222,10600,6911.111111,7928.571429,2512.5,10441.07143,17511.11111,0.061299235
12175,"$100,000 under $200,000",40,70,140300,6000,5000,7100,3700,10800,11000,0.042765502
12180,"$100,000 under $200,000",2550,190,136281.2808,7087.830688,6411.458333,6074.404762,3136,9210.404762,13499.28902,0.052008835
12182,"$100,000 under $200,000",700,530,134461.1111,6980.392157,6017.307692,6250,2402.173913,8652.173913,12997.69985,0.051913837
12183,"$100,000 under $200,000",90,910,136133.3333,7500,4320,5675,1650,7325,11820,0.055093046
12184,"$100,000 under $200,000",610,60,138544.898,7322.222222,6506.25,6612.195122,2606.976744,9219.171866,13828.47222,0.052850898
12185,"$100,000 under $200,000",170,30,132825,6575,6416.666667,5866.666667,2436.363636,8303.030303,12991.66667,0.049501223
12186,"$100,000 under $200,000",800,30,138832.8358,7550.819672,7250.769231,6670.175439,2787.931034,9458.106473,14801.5889,0.054387852
12187,"$100,000 under $200,000",50,40,129425,8100,5575,7500,2666.666667,10166.66667,13675,0.062584508
12188,"$100,000 under $200,000",990,80,134304.9383,7322.077922,5556.410256,7159.15493,2463.768116,9622.923046,12878.48818,0.054518307
12189,"$100,000 under $200,000",940,110,138015.7143,7307.575758,6206.25,7128.070175,3005,10133.07018,13513.82576,0.052947418
12192,"$100,000 under $200,000",110,30,155212.5,7987.5,5675,6766.666667,4216.666667,10983.33333,13662.5,0.051461706
12193,"$100,000 under $200,000",170,310,173543.75,10000,5325,5828.571429,6271.428571,12100,15325,0.057622357
12196,"$100,000 under $200,000",340,90,136758.6207,7430.769231,7371.428571,6408,2580,8988,14802.1978,0.054334924
12197,"$100,000 under $200,000",110,30,173814.2857,9671.428571,4685.714286,4316.666667,2725,7041.666667,14357.14286,0.055642311
12198,"$100,000 under $200,000",790,0,138508.9552,7161.904762,6998.461538,6872.881356,2820.689655,9693.571011,14160.3663,0.05170716
12202,"$100,000 under $200,000",110,2030,130122.2222,7012.5,4600,4271.428571,4571.428571,8842.857143,11612.5,0.05389164
12203,"$100,000 under $200,000",2010,540,135414.7239,7118.243243,6807.432432,6149.193548,3100.704225,9249.897774,13925.67568,0.052566243
12204,"$100,000 under $200,000",390,60,143823.0769,8054.166667,8204.761905,7182.352941,4352.173913,11534.52685,16258.92857,0.056000517
12205,"$100,000 under $200,000",1980,490,132366.8874,6824.305556,4950.35461,6346.4,2887.218045,9233.618045,11774.66017,0.051555987
12206,"$100,000 under $200,000",280,120,129230,7333.333333,6347.368421,5450,3375,8825,13680.70175,0.05674637
12208,"$100,000 under $200,000",1370,670,136160,7121.568627,7453.271028,5603.409091,3507.76699,9111.176081,14574.83966,0.052302942
12209,"$100,000 under $200,000",420,40,131554.2857,6915.151515,5957.575758,5158.62069,3373.333333,8531.954023,12872.72727,0.052565004
12210,"$100,000 under $200,000",250,810,135635,8188.235294,6785.714286,6608.333333,3820,10428.33333,14973.94958,0.060369634
12211,"$100,000 under $200,000",1320,700,141015.3153,7451,7441.509434,7303.488372,3284.848485,10588.33686,14892.50943,0.052838232
12302,"$100,000 under $200,000",2790,20,133686.1345,6918.468468,6923.144105,6175.897436,2709.478673,8885.376109,13841.61257,0.051751578
12303,"$100,000 under $200,000",2210,80,137535.1648,7132.544379,7010.674157,6531.578947,2842.5,9374.078947,14143.21854,0.051859787
12304,"$100,000 under $200,000",820,160,133206.1538,6847.540984,6314.516129,5787.037037,2941.071429,8728.108466,13162.05711,0.05140559
12305,"$100,000 under $200,000",90,0,191542.8571,11633.33333,9040,6350,5000,11350,20673.33333,0.060734885
12306,"$100,000 under $200,000",1850,290,132946.8354,7771.917808,6965.584416,5934.586466,2613.235294,8547.82176,14737.50222,0.05845884
12308,"$100,000 under $200,000",430,70,135348.5714,6993.75,7509.090909,5014.814815,3263.333333,8278.148148,14502.84091,0.051672138
12309,"$100,000 under $200,000",3730,670,139377.1341,7354.098361,8272.380952,6521.621622,3221.649485,9743.271106,15626.47931,0.052764023
12401,"$100,000 under $200,000",1680,90,135655.7971,7191.40625,7032.824427,6485.321101,2993.38843,9478.709531,14224.23068,0.053012156
12404,"$100,000 under $200,000",230,1630,134657.8947,7376.470588,7050,7633.333333,2712.5,10345.83333,14426.47059,0.05477934
12405,"$100,000 under $200,000",30,260,118100,8250,4700,5850,2550,8400,12950,0.069856054
12409,"$100,000 under $200,000",60,1510,124980,8025,10325,7800,2950,10750,18350,0.064210274
12412,"$100,000 under $200,000",50,200,174800,10625,6400,5525,2300,7825,17025,0.060783753
12413,"$100,000 under $200,000",140,30,139818.1818,7809.090909,4800,6244.444444,2255.555556,8500,12609.09091,0.055851756
12414,"$100,000 under $200,000",480,1150,133252.6316,7127.777778,5983.333333,5937.5,2725,8662.5,13111.11111,0.053490709
12419,"$100,000 under $200,000",70,350,182750,9933.333333,7150,6660,3200,9860,17083.33333,0.054354765
12423,"$100,000 under $200,000",60,200,146420,7820,5680,6150,1725,7875,13500,0.053408004
12428,"$100,000 under $200,000",220,1110,136588.8889,7311.764706,6623.529412,6307.142857,3006.25,9313.392857,13935.29412,0.053531182
12430,"$100,000 under $200,000",50,2380,150775,7900,8533.333333,6800,5066.666667,11866.66667,16433.33333,0.052395954
12431,"$100,000 under $200,000",100,1820,154150,7612.5,6912.5,6833.333333,3957.142857,10790.47619,14525,0.049383717
12433,"$100,000 under $200,000",40,650,241900,16100,7950,9500,5275,14775,24050,0.066556428
12440,"$100,000 under $200,000",150,70,131950,6981.818182,7925,6680,2781.818182,9461.818182,14906.81818,0.052912605
12442,"$100,000 under $200,000",50,1580,182783.3333,13820,8760,8260,2820,11080,22580,0.075608644
12443,"$100,000 under $200,000",410,0,140176.4706,7336.363636,6824.242424,6332.142857,2661.290323,8993.43318,14160.60606,0.052336627
12446,"$100,000 under $200,000",270,350,130500,7361.904762,6133.333333,6938.888889,2280,9218.888889,13495.2381,0.056413063
12449,"$100,000 under $200,000",190,3280,146888.2353,8743.75,6756.25,6384.615385,3606.666667,9991.282051,15500,0.059526551
12451,"$100,000 under $200,000",110,1380,155800,8575,5075,6714.285714,2700,9414.285714,13650,0.055038511
12455,"$100,000 under $200,000",80,190,177171.4286,9528.571429,6042.857143,7120,4866.666667,11986.66667,15571.42857,0.053781648
12457,"$100,000 under $200,000",50,30,257060,26925,11050,8833.333333,5075,13908.33333,37975,0.104742084
12458,"$100,000 under $200,000",110,0,183877.7778,11725,5225,6014.285714,2325,8339.285714,16950,0.063765182
12461,"$100,000 under $200,000",100,0,140925,8171.428571,5637.5,8200,3500,11700,13808.92857,0.057984237
12463,"$100,000 under $200,000",90,50,133428.5714,6714.285714,5937.5,5557.142857,2475,8032.142857,12651.78571,0.050321199
12464,"$100,000 under $200,000",50,20,192200,17033.33333,6766.666667,7850,3233.333333,11083.33333,23800,0.088622962
12466,"$100,000 under $200,000",230,20,134236.8421,7100,6794.444444,6323.529412,2370.588235,8694.117647,13894.44444,0.05289159
12468,"$100,000 under $200,000",50,40,172050,10450,4925,5600,3433.333333,9033.333333,15375,0.060738158
12469,"$100,000 under $200,000",50,110,157600,6525,7225,6566.666667,2200,8766.666667,13750,0.041402284
12472,"$100,000 under $200,000",120,380,149040,8411.111111,7266.666667,6362.5,2577.777778,8940.277778,15677.77778,0.05643526
12473,"$100,000 under $200,000",60,30,162100,10775,5800,5100,2000,7100,16575,0.066471314
12474,"$100,000 under $200,000",70,60,179066.6667,12540,6633.333333,6125,2620,8745,19173.33333,0.070029784
12477,"$100,000 under $200,000",1140,20,133602.1053,7092.307692,7385.869565,7082.051282,2617.647059,9699.698341,14478.17726,0.053085299
12480,"$100,000 under $200,000",30,0,117300,11300,6400,5900,3000,8900,17700,0.096334186
12481,"$100,000 under $200,000",90,50,132871.4286,8016.666667,6214.285714,7085.714286,5250,12335.71429,14230.95238,0.060334014
12484,"$100,000 under $200,000",250,0,137363.6364,6960,8119.047619,7105.882353,3135,10240.88235,15079.04762,0.050668432
12485,"$100,000 under $200,000",60,180,174275,9300,5650,6175,1675,7850,14950,0.053363936
12486,"$100,000 under $200,000",150,40,145314.2857,8146.153846,7130.769231,6118.181818,2216.666667,8334.848485,15276.92308,0.056058864
12487,"$100,000 under $200,000",210,80,134783.3333,6916.666667,7217.647059,7143.75,3392.857143,10536.60714,14134.31373,0.051316928
12491,"$100,000 under $200,000",150,40,137850,7600,5250,7609.090909,3470,11079.09091,12850,0.05513239
12494,"$100,000 under $200,000",50,0,186500,10550,7850,7366.666667,2775,10141.66667,18400,0.056568365
12495,"$100,000 under $200,000",40,20,151400,9233.333333,5833.333333,5750,1933.333333,7683.333333,15066.66667,0.06098635
12496,"$100,000 under $200,000",80,20,135900,7220,5133.333333,10420,3120,13540,12353.33333,0.053127299
12498,"$100,000 under $200,000",410,120,140877.1429,7800,8600,7928,2669.69697,10597.69697,16400,0.055367392
12501,"$100,000 under $200,000",140,60,141454.5455,9609.090909,6745.454545,7963.636364,2711.111111,10674.74747,16354.54545,0.067930591
12502,"$100,000 under $200,000",60,340,138380,7860,9100,7416.666667,2600,10016.66667,16960,0.056800116
12503,"$100,000 under $200,000",60,20,258275,23025,11250,8666.666667,18325,26991.66667,34275,0.089149163
12508,"$100,000 under $200,000",1310,220,136414.5455,7485.981308,6784,8093.406593,2553.684211,10647.0908,14269.98131,0.054876709
12513,"$100,000 under $200,000",110,0,127188.8889,7250,5737.5,6171.428571,3514.285714,9685.714286,12987.5,0.057001835
12514,"$100,000 under $200,000",320,170,139935.7143,7551.851852,7081.481481,8529.166667,2608,11137.16667,14633.33333,0.05396658
12515,"$100,000 under $200,000",100,80,126566.6667,7162.5,8475,7911.111111,3025,10936.11111,15637.5,0.05659073
12516,"$100,000 under $200,000",90,0,141557.1429,7066.666667,6185.714286,7925,3537.5,11462.5,13252.38095,0.049920947
12517,"$100,000 under $200,000",40,70,195433.3333,8100,8900,7825,3680,11505,17000,0.041446359
12518,"$100,000 under $200,000",590,0,142686.2745,7668.75,10293.61702,9069.230769,2971.73913,12040.9699,17962.36702,0.053745534
12520,"$100,000 under $200,000",420,50,143330.5556,7640.625,10732.35294,8306.896552,3421.212121,11728.10867,18372.97794,0.053307719
12521,"$100,000 under $200,000",110,90,137200,7537.5,6455.555556,9771.428571,2287.5,12058.92857,13993.05556,0.054938047
12522,"$100,000 under $200,000",280,0,133534.7826,7409.090909,7200,8545,2436.842105,10981.84211,14609.09091,0.055484352
12523,"$100,000 under $200,000",110,80,207550,13322.22222,7555.555556,9200,4362.5,13562.5,20877.77778,0.064188014
12524,"$100,000 under $200,000",1700,70,137805.5172,7577.941176,6773.484848,9244.827586,2923.4375,12168.26509,14351.42602,0.054990115
12525,"$100,000 under $200,000",300,40,141130.7692,8258.333333,9872,8190,2752.173913,10942.17391,18130.33333,0.05851547
12526,"$100,000 under $200,000",250,0,135335,7615.789474,6321.052632,7575,2094.117647,9669.117647,13936.84211,0.056273613
