Zip,AGI Bracket,Filers,Itemizers,AGI,SLIncomeTax,PropertyTax,MortgageInterest,Contributions,contrib + mortgage,Total SALT,Exhibit: S-L Income Tax Effective Rate
11949,"$75,000 under $100,000",720,540,87546.2963,4193.478261,9368.75,8517.948718,2118,10635.94872,13562.22826,0.047900122
11950,"$75,000 under $100,000",730,560,86505.35714,4180.392157,7314,7191.111111,2246,9437.111111,11494.39216,0.04832524
11951,"$75,000 under $100,000",620,460,87071.73913,4244.186047,6735.714286,6889.189189,2235.714286,9124.903475,10979.90033,0.048743554
11952,"$75,000 under $100,000",280,190,85263.15789,4866.666667,8352.941176,9033.333333,2064.705882,11098.03922,13219.60784,0.057078189
11953,"$75,000 under $100,000",780,550,87578.18182,4402.12766,6908.163265,6946.341463,2710.204082,9656.545545,11310.29092,0.050265118
11954,"$75,000 under $100,000",200,140,83085.71429,4670,7245.454545,9662.5,3108.333333,12770.83333,11915.45455,0.056207015
11955,"$75,000 under $100,000",190,90,88900,4200,10328.57143,8160,2422.222222,10582.22222,14528.57143,0.047244094
11957,"$75,000 under $100,000",40,40,78475,3633.333333,7466.666667,10650,2600,13250,11100,0.046299246
11958,"$75,000 under $100,000",40,30,99366.66667,5200,9566.666667,8700,3200,11900,14766.66667,0.052331432
11961,"$75,000 under $100,000",780,530,87939.62264,4132.55814,7828.571429,7663.157895,2300,9963.157895,11961.12957,0.04699313
11963,"$75,000 under $100,000",360,230,87543.47826,5311.111111,6950,11850,3285,15135,12261.11111,0.060668267
11967,"$75,000 under $100,000",1300,1010,87690.09901,4272.043011,7681.72043,7418.072289,2089.247312,9507.319601,11953.76344,0.048717507
11968,"$75,000 under $100,000",420,270,88640.74074,5333.333333,6054.545455,12973.33333,2866.666667,15840,11387.87879,0.060167969
11971,"$75,000 under $100,000",320,240,86391.66667,4070.588235,8227.272727,8366.666667,2776.190476,11142.85714,12297.86096,0.047117834
11976,"$75,000 under $100,000",80,50,91660,5400,8775,10100,2380,12480,14175,0.058913376
11977,"$75,000 under $100,000",120,80,89637.5,4683.333333,6214.285714,10420,2985.714286,13405.71429,10897.61905,0.052247478
11978,"$75,000 under $100,000",140,80,87075,4114.285714,7271.428571,11440,2842.857143,14282.85714,11385.71429,0.047249908
11980,"$75,000 under $100,000",300,220,88318.18182,4470,6890.47619,8288.235294,1976.190476,10264.42577,11360.47619,0.050612455
12009,"$75,000 under $100,000",430,250,89700,4436.363636,5625,6280.952381,2447.368421,8728.320802,10061.36364,0.049457789
12010,"$75,000 under $100,000",1090,540,87287.03704,4391.836735,5009.803922,4854.761905,2400,7254.761905,9401.640656,0.050314879
12015,"$75,000 under $100,000",190,110,87145.45455,4355.555556,6280,6477.777778,2055.555556,8533.333333,10635.55556,0.049980295
12018,"$75,000 under $100,000",480,310,87267.74194,4288.888889,5913.333333,5774.074074,1770.833333,7544.907407,10202.22222,0.049146326
12019,"$75,000 under $100,000",1010,620,87554.83871,4264.814815,5791.37931,6843.137255,2290,9133.137255,10056.19413,0.048710213
12020,"$75,000 under $100,000",1810,1010,87401.9802,4418.478261,4629.032258,6751.162791,1889.74359,8640.90638,9047.510519,0.050553526
12023,"$75,000 under $100,000",110,60,84116.66667,4680,4666.666667,5500,1700,7200,9346.666667,0.055637012
12025,"$75,000 under $100,000",310,150,88506.66667,4200,4607.142857,5246.153846,2308.333333,7554.487179,8807.142857,0.047454052
12027,"$75,000 under $100,000",260,170,87152.94118,3800,5968.75,6192.307692,2228.571429,8420.879121,9768.75,0.043601512
12029,"$75,000 under $100,000",60,40,78200,4700,8766.666667,7050,2266.666667,9316.666667,13466.66667,0.060102302
12033,"$75,000 under $100,000",480,290,86848.27586,4225,6462.962963,6034.782609,2056.521739,8091.304348,10687.96296,0.048648058
12037,"$75,000 under $100,000",170,100,84160,3744.444444,5700,6314.285714,2000,8314.285714,9444.444444,0.044491973
12043,"$75,000 under $100,000",310,140,84864.28571,4258.333333,4923.076923,5036.363636,3090,8126.363636,9181.410256,0.050178156
12046,"$75,000 under $100,000",40,20,102050,4200,8100,13350,700,14050,12300,0.041156296
12047,"$75,000 under $100,000",950,490,87540.81633,4425,5429.545455,5804.878049,2338.461538,8143.339587,9854.545455,0.050547849
12051,"$75,000 under $100,000",190,90,89822.22222,3877.777778,4722.222222,5325,2014.285714,7339.285714,8600,0.043171697
12052,"$75,000 under $100,000",110,60,87250,4116.666667,4366.666667,6640,1500,8140,8483.333333,0.047182426
12053,"$75,000 under $100,000",280,160,88775,4200,5868.75,5792.857143,1984.615385,7777.472527,10068.75,0.047310617
12054,"$75,000 under $100,000",1030,640,88293.75,4274.509804,6748.333333,5862.5,2516.363636,8378.863636,11022.84314,0.048412371
12056,"$75,000 under $100,000",150,90,90766.66667,4637.5,6088.888889,6012.5,2157.142857,8169.642857,10726.38889,0.051092545
12058,"$75,000 under $100,000",70,40,83100,4566.666667,4300,6066.666667,1200,7266.666667,8866.666667,0.054953871
12059,"$75,000 under $100,000",110,50,91320,4080,5460,7675,1925,9600,9540,0.044678055
12060,"$75,000 under $100,000",80,50,93260,5000,7360,8600,1725,10325,12360,0.053613554
12061,"$75,000 under $100,000",610,360,86627.77778,4266.666667,6581.25,5834.482759,2024.137931,7858.62069,10847.91667,0.04925287
12062,"$75,000 under $100,000",100,50,92940,4320,5100,6675,975,7650,9420,0.046481601
12065,"$75,000 under $100,000",2620,1480,87697.2973,4331.538462,4955.555556,6568.333333,2400,8968.333333,9287.094017,0.049391926
12066,"$75,000 under $100,000",130,70,89528.57143,3971.428571,5171.428571,5850,2460,8310,9142.857143,0.044359343
12067,"$75,000 under $100,000",110,50,90900,3960,5360,5250,2675,7925,9320,0.043564356
12068,"$75,000 under $100,000",130,60,81466.66667,4040,4416.666667,4140,2200,6340,8456.666667,0.049590835
12070,"$75,000 under $100,000",80,30,95300,3133.333333,4866.666667,5133.333333,1766.666667,6900,8000,0.032878629
12072,"$75,000 under $100,000",160,70,84257.14286,4266.666667,4966.666667,5880,2400,8280,9233.333333,0.050638635
12074,"$75,000 under $100,000",190,100,88790,4122.222222,4220,5766.666667,1862.5,7629.166667,8342.222222,0.04642665
12075,"$75,000 under $100,000",160,100,84780,4188.888889,5588.888889,7242.857143,2700,9942.857143,9777.777778,0.049408928
12077,"$75,000 under $100,000",350,230,88039.13043,4355,6672.727273,5738.888889,2157.894737,7896.783626,11027.72727,0.04946664
12078,"$75,000 under $100,000",710,270,87503.7037,4156,4515.384615,4990.909091,2109.52381,7100.4329,8671.384615,0.047495132
12083,"$75,000 under $100,000",220,130,83576.92308,4345.454545,5608.333333,6222.222222,2460,8682.222222,9953.787879,0.051993474
12084,"$75,000 under $100,000",370,130,89230.76923,4625,6066.666667,6785.714286,2300,9085.714286,10691.66667,0.051831897
12086,"$75,000 under $100,000",120,60,92816.66667,4640,4483.333333,4666.666667,3600,8266.666667,9123.333333,0.049991022
12087,"$75,000 under $100,000",60,30,76900,5250,5033.333333,7350,2450,9800,10283.33333,0.068270481
12090,"$75,000 under $100,000",260,130,88730.76923,4458.333333,5376.923077,5481.818182,1570,7051.818182,9835.25641,0.050245629
12094,"$75,000 under $100,000",140,70,92414.28571,4300,6028.571429,6900,1333.333333,8233.333333,10328.57143,0.046529603
12095,"$75,000 under $100,000",530,190,84684.21053,4205.882353,4223.529412,4946.666667,3192.307692,8138.974359,8429.411765,0.049665485
12106,"$75,000 under $100,000",140,70,91357.14286,4400,7171.428571,6980,2050,9030,11571.42857,0.048162627
12110,"$75,000 under $100,000",1230,670,86900,4413.559322,4758.064516,6205.555556,2309.090909,8514.646465,9171.623838,0.050788945
12117,"$75,000 under $100,000",150,50,84520,3925,4640,6050,2200,8250,8565,0.046438713
12118,"$75,000 under $100,000",800,440,87195.45455,4143.589744,5315,6245.945946,2094.285714,8340.23166,9458.589744,0.047520708
12121,"$75,000 under $100,000",130,80,91125,4300,6525,6171.428571,1542.857143,7714.285714,10825,0.047187929
12122,"$75,000 under $100,000",170,80,85775,3942.857143,5614.285714,4550,2300,6850,9557.142857,0.04596744
12123,"$75,000 under $100,000",310,180,87494.44444,4268.75,6488.235294,6213.333333,2076.923077,8290.25641,10756.98529,0.048788812
12130,"$75,000 under $100,000",60,30,89966.66667,3833.333333,4000,4866.666667,833.3333333,5700,7833.333333,0.042608373
12134,"$75,000 under $100,000",160,70,81057.14286,4460,4500,6180,3533.333333,9713.333333,8960,0.055022912
12136,"$75,000 under $100,000",50,30,79766.66667,4600,5466.666667,6750,2200,8950,10066.66667,0.057668199
12137,"$75,000 under $100,000",120,70,82371.42857,3900,5200,6240,2360,8600,9100,0.047346514
12138,"$75,000 under $100,000",170,90,88588.88889,3966.666667,4988.888889,5262.5,2128.571429,7391.071429,8955.555556,0.044776119
12140,"$75,000 under $100,000",120,70,89628.57143,4050,5928.571429,5500,2100,7600,9978.571429,0.045186484
12143,"$75,000 under $100,000",280,150,88800,4185.714286,4793.333333,5550,1909.090909,7459.090909,8979.047619,0.047136422
12144,"$75,000 under $100,000",1200,670,87135.8209,4265,5466.129032,5834.545455,2058.490566,7893.036021,9731.129032,0.048946575
12148,"$75,000 under $100,000",260,160,89375,4014.285714,5940,6742.857143,2664.285714,9407.142857,9954.285714,0.044915085
12149,"$75,000 under $100,000",80,40,90400,4250,6200,5225,1750,6975,10450,0.047013274
12150,"$75,000 under $100,000",60,40,77125,4166.666667,6225,7200,2266.666667,9466.666667,10391.66667,0.054024851
12151,"$75,000 under $100,000",50,40,77175,5200,5200,5366.666667,1633.333333,7000,10400,0.067379333
12153,"$75,000 under $100,000",70,50,79420,4125,7325,5350,1533.333333,6883.333333,11450,0.051939058
12154,"$75,000 under $100,000",180,100,91420,4666.666667,5340,5737.5,2462.5,8200,10006.66667,0.051046452
12156,"$75,000 under $100,000",60,40,84150,3900,7675,4766.666667,1800,6566.666667,11575,0.046345811
12157,"$75,000 under $100,000",200,90,85144.44444,4242.857143,5437.5,5971.428571,3066.666667,9038.095238,9680.357143,0.049831286
12158,"$75,000 under $100,000",400,210,86904.7619,4389.473684,5925,6538.888889,1935.294118,8474.183007,10314.47368,0.050509012
12159,"$75,000 under $100,000",390,250,89068,4315.789474,8045.454545,6464.705882,3127.272727,9591.97861,12361.24402,0.048454995
12167,"$75,000 under $100,000",100,40,82075,4300,4275,5966.666667,2233.333333,8200,8575,0.052391106
12168,"$75,000 under $100,000",90,50,79620,4750,4550,5275,2200,7475,9300,0.059658377
12170,"$75,000 under $100,000",290,140,89507.14286,3900,4292.307692,6569.230769,1727.272727,8296.503497,8192.307692,0.043571942
12173,"$75,000 under $100,000",90,50,80260,5325,4500,5875,2700,8575,9825,0.066346873
12180,"$75,000 under $100,000",1990,1090,86737.61468,4169.072165,5631,5338.095238,2287.5,7625.595238,9800.072165,0.048065331
12182,"$75,000 under $100,000",670,340,86020.58824,4132.258065,5084.375,5468.965517,2138.461538,7607.427056,9216.633065,0.048038012
12183,"$75,000 under $100,000",110,40,81950,3850,4033.333333,4600,1900,6500,7883.333333,0.046979866
12184,"$75,000 under $100,000",360,190,88731.57895,4417.647059,5794.444444,6118.75,1913.333333,8032.083333,10212.0915,0.049786639
12185,"$75,000 under $100,000",90,50,87920,4625,5280,6250,2600,8850,9905,0.052604641
12186,"$75,000 under $100,000",420,250,89732,4342.857143,6720.833333,6310,2357.142857,8667.142857,11063.69048,0.048398087
12188,"$75,000 under $100,000",670,340,88041.17647,4280,4640.625,5942.857143,2022.222222,7965.079365,8920.625,0.048613617
12189,"$75,000 under $100,000",800,370,85600,4412.5,4190.625,5693.103448,2613.333333,8306.436782,8603.125,0.051547897
12192,"$75,000 under $100,000",80,40,87050,4766.666667,5275,5500,1650,7150,10041.66667,0.054757802
12193,"$75,000 under $100,000",110,60,87083.33333,4216.666667,4416.666667,7640,1750,9390,8633.333333,0.048421053
12196,"$75,000 under $100,000",190,130,83561.53846,4220,6075,5627.272727,1750,7377.272727,10295,0.050501703
12197,"$75,000 under $100,000",100,40,75850,4266.666667,5333.333333,5550,1850,7400,9600,0.056251373
12198,"$75,000 under $100,000",460,270,89048.14815,4180,5580.769231,6363.636364,2252.380952,8616.017316,9760.769231,0.046940898
12202,"$75,000 under $100,000",130,50,85480,3980,4050,2625,4425,7050,8030,0.046560599
12203,"$75,000 under $100,000",1460,860,86846.51163,4404.054054,5762.337662,5485.074627,2270,7755.074627,10166.39172,0.050710777
12204,"$75,000 under $100,000",320,130,84200,4572.727273,5477.777778,5850,3277.777778,9127.777778,10050.50505,0.054307925
12205,"$75,000 under $100,000",1780,950,86734.73684,4343.529412,4102.298851,5871.428571,2701.315789,8572.744361,8445.828262,0.050078314
12206,"$75,000 under $100,000",280,140,85178.57143,4466.666667,4858.333333,5250,3372.727273,8622.727273,9325,0.052438854
12208,"$75,000 under $100,000",960,610,87168.85246,4321.568627,6312.5,5241.666667,2026,7267.666667,10634.06863,0.049576982
12209,"$75,000 under $100,000",430,280,86028.57143,4204,5319.230769,4904.347826,2582.608696,7486.956522,9523.230769,0.048867486
12210,"$75,000 under $100,000",240,120,85575,4610,4910,5625,2955.555556,8580.555556,9520,0.053870874
12211,"$75,000 under $100,000",680,450,87166.66667,4283.783784,6187.804878,6564.705882,2464.864865,9029.570747,10471.58866,0.049144747
12302,"$75,000 under $100,000",1790,1140,87316.66667,4194.117647,5952.293578,5492.708333,2338.461538,7831.169872,10146.41123,0.048033415
12303,"$75,000 under $100,000",1420,870,86575.86207,4265.789474,5630.120482,5785.915493,2018.571429,7804.486922,9895.909956,0.049272273
12304,"$75,000 under $100,000",800,500,86294,4147.727273,5691.304348,5156.410256,2517.5,7673.910256,9839.031621,0.048065071
12306,"$75,000 under $100,000",1400,820,87798.78049,4223.611111,5792.405063,5348.529412,2154.545455,7503.074866,10016.01617,0.048105578
12308,"$75,000 under $100,000",420,240,85220.83333,4147.619048,6568.181818,4626.315789,2310.526316,6936.842105,10715.80087,0.048669074
12309,"$75,000 under $100,000",1800,1260,87573.01587,4318.867925,6988.135593,5660.638298,2569.811321,8230.449619,11307.00352,0.049317337
12401,"$75,000 under $100,000",1390,830,87225.3012,4194.666667,5767.105263,6069.230769,2124.242424,8193.473193,9961.77193,0.048090022
12404,"$75,000 under $100,000",150,100,88090,4200,6310,6612.5,1988.888889,8601.388889,10510,0.047678511
12409,"$75,000 under $100,000",50,40,86025,4666.666667,6150,10500,1900,12400,10816.66667,0.054247796
12411,"$75,000 under $100,000",40,30,75833.33333,3566.666667,5366.666667,6200,1675,7875,8933.333333,0.047032967
12413,"$75,000 under $100,000",110,60,90366.66667,4050,4900,6960,1800,8760,8950,0.044817411
12414,"$75,000 under $100,000",390,210,85471.42857,4342.105263,4910.526316,5818.75,2006.25,7825,9252.631579,0.050801833
12419,"$75,000 under $100,000",40,30,73533.33333,4950,6800,6250,1750,8000,11750,0.06731641
12428,"$75,000 under $100,000",220,130,87369.23077,4550,5741.666667,6033.333333,2558.333333,8591.666667,10291.66667,0.052077831
12431,"$75,000 under $100,000",80,50,92920,3960,5760,6100,1760,7860,9720,0.042617305
12440,"$75,000 under $100,000",90,50,87280,4500,5460,5825,2575,8400,9960,0.051558203
12443,"$75,000 under $100,000",260,170,85541.17647,4393.333333,6246.666667,5872.727273,2160,8032.727273,10640,0.051359281
12446,"$75,000 under $100,000",220,150,85666.66667,4430.769231,5078.571429,6327.272727,2158.333333,8485.606061,9509.340659,0.051721042
12449,"$75,000 under $100,000",180,110,84036.36364,4060,5580,5966.666667,2166.666667,8133.333333,9640,0.048312419
12451,"$75,000 under $100,000",80,50,86540,3780,4860,5300,2325,7625,8640,0.043679223
12456,"$75,000 under $100,000",40,40,118225,5600,6375,4600,1125,5725,11975,0.047367308
12458,"$75,000 under $100,000",90,50,79960,4350,4575,5825,1966.666667,7791.666667,8925,0.054402201
12461,"$75,000 under $100,000",90,60,78366.66667,4200,5800,7125,2200,9325,10000,0.053594215
12463,"$75,000 under $100,000",100,60,80066.66667,4220,4540,5175,1800,6975,8760,0.052706078
12466,"$75,000 under $100,000",170,110,84145.45455,4011.111111,6030,5714.285714,2433.333333,8147.619048,10041.11111,0.047668779
12472,"$75,000 under $100,000",100,50,88740,5000,5940,5225,1440,6665,10940,0.056344377
12477,"$75,000 under $100,000",890,570,86015.78947,4267.346939,6469.811321,6204.651163,1885.106383,8089.757546,10737.15826,0.049611205
12481,"$75,000 under $100,000",70,40,78625,3600,5633.333333,5866.666667,3700,9566.666667,9233.333333,0.045786963
12484,"$75,000 under $100,000",170,120,83908.33333,4040,6490.909091,6344.444444,1790,8134.444444,10530.90909,0.04814778
12486,"$75,000 under $100,000",110,80,81650,4185.714286,5857.142857,6000,2185.714286,8185.714286,10042.85714,0.051264106
12487,"$75,000 under $100,000",170,100,91950,4120,6290,5966.666667,1511.111111,7477.777778,10410,0.04480696
12491,"$75,000 under $100,000",110,70,90600,4516.666667,4842.857143,6983.333333,2100,9083.333333,9359.52381,0.049852833
12498,"$75,000 under $100,000",230,160,86025,4808.333333,8013.333333,6841.666667,2314.285714,9155.952381,12821.66667,0.055894604
12501,"$75,000 under $100,000",100,60,84666.66667,4140,5366.666667,7680,2340,10020,9506.666667,0.048897638
12508,"$75,000 under $100,000",930,590,87591.52542,4466.037736,5846,7450,2341.666667,9791.666667,10312.03774,0.050987099
12513,"$75,000 under $100,000",70,40,84900,3925,4566.666667,5100,1866.666667,6966.666667,8491.666667,0.04623086
12514,"$75,000 under $100,000",160,110,85354.54545,4166.666667,7200,8628.571429,2600,11228.57143,11366.66667,0.04881599
12515,"$75,000 under $100,000",90,60,86716.66667,4280,7560,6450,1720,8170,11840,0.049356141
12516,"$75,000 under $100,000",80,40,93625,4525,4725,8266.666667,2400,10666.66667,9250,0.048331108
12518,"$75,000 under $100,000",320,210,85166.66667,4244.444444,7811.111111,6813.333333,2194.444444,9007.777778,12055.55556,0.049836921
12520,"$75,000 under $100,000",180,120,86958.33333,4010,9354.545455,7255.555556,2310,9565.555556,13364.54545,0.046114039
12521,"$75,000 under $100,000",60,30,93866.66667,3600,4566.666667,7250,2133.333333,9383.333333,8166.666667,0.038352273
12522,"$75,000 under $100,000",230,120,85241.66667,4472.727273,5827.272727,6988.888889,2677.777778,9666.666667,10300,0.052471138
12523,"$75,000 under $100,000",100,50,93380,4700,5220,5940,1500,7440,9920,0.050331977
12524,"$75,000 under $100,000",950,610,87360.65574,4325.925926,5935.185185,8268.75,2213.207547,10481.95755,10261.11111,0.049518011
12525,"$75,000 under $100,000",210,140,89535.71429,4515.384615,7730.769231,6430,2250,8680,12246.15385,0.050431101
12526,"$75,000 under $100,000",190,110,88527.27273,5480,5370,7550,1837.5,9387.5,10850,0.061901828
12528,"$75,000 under $100,000",780,510,86860.78431,4335.555556,7286.956522,6907.5,1866.666667,8774.166667,11622.51208,0.049913843
12529,"$75,000 under $100,000",100,60,86533.33333,4520,6780,6175,1700,7875,11300,0.052234206
12531,"$75,000 under $100,000",180,130,86261.53846,4375,8900,7270,1654.545455,8924.545455,13275,0.050717853
12533,"$75,000 under $100,000",1370,990,87528.28283,4324.719101,7344.94382,8193.333333,2309.411765,10502.7451,11669.66292,0.04940939
12534,"$75,000 under $100,000",620,320,87312.5,4296.551724,5127.586207,5888,2904,8792,9424.137931,0.049208896
12538,"$75,000 under $100,000",770,510,87698.03922,4182.608696,6659.574468,7161.538462,2483.72093,9645.259392,10842.18316,0.047693298
12540,"$75,000 under $100,000",370,290,86220.68966,4176.923077,8069.230769,7766.666667,2312,10078.66667,12246.15385,0.048444557
12542,"$75,000 under $100,000",330,230,87360.86957,4200,8922.727273,6929.411765,1863.157895,8792.569659,13122.72727,0.048076445
12543,"$75,000 under $100,000",170,120,86600,4609.090909,6180,6855.555556,2010,8865.555556,10789.09091,0.053222759
12545,"$75,000 under $100,000",230,140,87921.42857,4223.076923,7500,8740,2641.666667,11381.66667,11723.07692,0.048032397
12546,"$75,000 under $100,000",120,70,89171.42857,4783.333333,5857.142857,6483.333333,1333.333333,7816.666667,10640.47619,0.053641995
12547,"$75,000 under $100,000",160,100,87100,4066.666667,8122.222222,7162.5,2612.5,9775,12188.88889,0.046689629
12548,"$75,000 under $100,000",90,50,93500,3820,7400,5975,2275,8250,11220,0.040855615
12549,"$75,000 under $100,000",550,380,88639.47368,4411.764706,7862.857143,7220.689655,2236.363636,9457.053292,12274.62185,0.049772009
12550,"$75,000 under $100,000",2100,1440,86904.86111,4459.541985,6288,7095.575221,2536,9631.575221,10747.54198,0.051315219
12553,"$75,000 under $100,000",1260,890,86600,4428.205128,7358.666667,7441.791045,2562.337662,10004.12871,11786.87179,0.051134008
12561,"$75,000 under $100,000",750,510,88413.72549,4371.428571,8230.434783,6647.222222,1995.555556,8642.777778,12601.86335,0.049442873
12563,"$75,000 under $100,000",350,260,89323.07692,4526.086957,7900,7045,2147.826087,9192.826087,12426.08696,0.05067097
12564,"$75,000 under $100,000",350,250,88080,4371.428571,9152.173913,7436.842105,2463.636364,9900.478469,13523.60248,0.049630206
12565,"$75,000 under $100,000",60,30,72800,4450,3733.333333,5950,2300,8250,8183.333333,0.061126374
12566,"$75,000 under $100,000",630,460,87504.34783,4172.5,7085.714286,7352.777778,2105.263158,9458.040936,11258.21429,0.047683345
12567,"$75,000 under $100,000",130,70,86428.57143,4333.333333,5485.714286,7050,3250,10300,9819.047619,0.050137741
12569,"$75,000 under $100,000",560,340,87182.35294,4320,7440,7473.076923,2220.689655,9693.766578,11760,0.049551312
12570,"$75,000 under $100,000",370,270,87574.07407,4345.833333,8187.5,7885,2108.695652,9993.695652,12533.33333,0.049624656
12571,"$75,000 under $100,000",480,320,88278.125,4355.555556,7003.225806,6836,1930.769231,8766.769231,11358.78136,0.049339013
12572,"$75,000 under $100,000",480,310,87070.96774,5256,7253.571429,7140,2369.230769,9509.230769,12509.57143,0.060364552
12575,"$75,000 under $100,000",130,90,89733.33333,4425,8350,7685.714286,1825,9510.714286,12775,0.049312779
12577,"$75,000 under $100,000",130,90,89933.33333,4785.714286,9050,6742.857143,2450,9192.857143,13835.71429,0.053214021
12578,"$75,000 under $100,000",120,90,91600,4425,8233.333333,7985.714286,1828.571429,9814.285714,12658.33333,0.04830786
12580,"$75,000 under $100,000",240,170,84364.70588,4100,7846.666667,7161.538462,2435.714286,9597.252747,11946.66667,0.048598522
12581,"$75,000 under $100,000",110,70,88000,4483.333333,5800,7440,1883.333333,9323.333333,10283.33333,0.05094697
12582,"$75,000 under $100,000",280,220,86795.45455,4335,8210,7517.647059,2188.888889,9706.535948,12545,0.049945012
12583,"$75,000 under $100,000",120,70,82657.14286,4200,8833.333333,6233.333333,1666.666667,7900,13033.33333,0.050812306
12585,"$75,000 under $100,000",50,40,81400,4500,6150,9166.666667,1800,10966.66667,10650,0.055282555
12586,"$75,000 under $100,000",620,440,86768.18182,4217.5,7397.5,6985.714286,2416.216216,9401.930502,11615,0.048606527
12589,"$75,000 under $100,000",680,490,88146.93878,4495.555556,7452.173913,7454.761905,1971.428571,9426.190476,11947.72947,0.0510007
12590,"$75,000 under $100,000",2120,1350,87357.03704,4332.258065,6052.941176,7488.679245,2237.719298,9726.398544,10385.19924,0.049592548
12592,"$75,000 under $100,000",70,30,79633.33333,4050,5200,8450,2700,11150,9250,0.0508581
12594,"$75,000 under $100,000",210,150,88966.66667,4392.857143,6114.285714,8084.615385,2269.230769,10353.84615,10507.14286,0.049376438
12601,"$75,000 under $100,000",1290,810,87149.38272,4463.013699,6484.285714,6620.967742,2617.391304,9238.359046,10947.29941,0.051211076
12603,"$75,000 under $100,000",2300,1650,87203.63636,4310.204082,7008.053691,7096.774194,2293.478261,9390.252454,11318.25777,0.049426885
12701,"$75,000 under $100,000",280,170,85747.05882,4160,6235.714286,5309.090909,3446.666667,8755.757576,10395.71429,0.048514784
12719,"$75,000 under $100,000",50,30,93066.66667,3333.333333,5766.666667,5266.666667,2233.333333,7500,9100,0.035816619
12721,"$75,000 under $100,000",320,230,87821.73913,4185.714286,7757.142857,7722.222222,1640,9362.222222,11942.85714,0.047661483
12723,"$75,000 under $100,000",60,40,94775,4300,5075,4600,2750,7350,9375,0.045370615
12726,"$75,000 under $100,000",60,30,93566.66667,3966.666667,5866.666667,4750,1966.666667,6716.666667,9833.333333,0.042394015
12729,"$75,000 under $100,000",70,50,80880,4950,6375,5175,1775,6950,11325,0.06120178
12737,"$75,000 under $100,000",110,70,87828.57143,3814.285714,5971.428571,8300,2050,10350,9785.714286,0.043428757
12740,"$75,000 under $100,000",120,70,89542.85714,4150,3950,5460,3233.333333,8693.333333,8100,0.046346522
12746,"$75,000 under $100,000",50,30,85033.33333,3366.666667,4500,6400,2650,9050,7866.666667,0.039592317
12747,"$75,000 under $100,000",70,40,90825,3425,5450,4466.666667,3375,7841.666667,8875,0.037709882
12748,"$75,000 under $100,000",90,50,81920,4275,6700,4525,2300,6825,10975,0.052185059
12754,"$75,000 under $100,000",190,110,89872.72727,4010,6518.181818,4100,2400,6500,10528.18182,0.044618653
12758,"$75,000 under $100,000",150,80,86975,4385.714286,5085.714286,5380,2057.142857,7437.142857,9471.428571,0.050424999
12764,"$75,000 under $100,000",70,50,92800,3800,6860,5125,2580,7705,10660,0.040948276
12765,"$75,000 under $100,000",60,30,88600,4450,4066.666667,10750,2233.333333,12983.33333,8516.666667,0.050225734
12768,"$75,000 under $100,000",50,30,78400,5050,4933.333333,3933.333333,1700,5633.333333,9983.333333,0.064413265
12771,"$75,000 under $100,000",560,330,86145.45455,4234.482759,6016.666667,6384.615385,2084.615385,8469.230769,10251.14943,0.049155034
12775,"$75,000 under $100,000",160,120,89400,4272.727273,6754.545455,7500,2363.636364,9863.636364,11027.27273,0.04779337
12776,"$75,000 under $100,000",70,40,94475,3325,4900,6266.666667,2100,8366.666667,8225,0.035194496
12777,"$75,000 under $100,000",50,30,91000,4166.666667,7200,5000,2000,7000,11366.66667,0.045787546
12779,"$75,000 under $100,000",60,40,88350,4433.333333,6975,5150,3225,8375,11408.33333,0.050179211
12780,"$75,000 under $100,000",140,90,90277.77778,4587.5,6787.5,5114.285714,1987.5,7101.785714,11375,0.050815385
12783,"$75,000 under $100,000",50,30,97766.66667,4633.333333,7400,4466.666667,2733.333333,7200,12033.33333,0.047391749
12788,"$75,000 under $100,000",90,50,94000,4040,4640,5225,2700,7925,8680,0.042978723
12789,"$75,000 under $100,000",40,30,89400,4000,5166.666667,5400,1900,7300,9166.666667,0.044742729
12790,"$75,000 under $100,000",230,140,87814.28571,4133.333333,5933.333333,6850,2569.230769,9419.230769,10066.66667,0.047069031
12801,"$75,000 under $100,000",610,310,87964.51613,4117.857143,5086.666667,5314.814815,2216.666667,7531.481481,9204.52381,0.046812707
12803,"$75,000 under $100,000",430,220,88581.81818,4185.714286,3342.857143,6195,1735.294118,7930.294118,7528.571429,0.047252522
12804,"$75,000 under $100,000",1410,800,87190,4334.285714,4724.657534,6503.030303,2318.75,8821.780303,9058.943249,0.049710812
12809,"$75,000 under $100,000",180,80,91400,4471.428571,4712.5,5014.285714,2633.333333,7647.619048,9183.928571,0.048921538
12814,"$75,000 under $100,000",80,40,78575,3666.666667,4333.333333,10250,1766.666667,12016.66667,8000,0.046664546
12816,"$75,000 under $100,000",210,110,89563.63636,4177.777778,5909.090909,5766.666667,3055.555556,8822.222222,10086.86869,0.046645915
12817,"$75,000 under $100,000",110,50,88260,3800,4540,7375,2250,9625,8340,0.043054611
12822,"$75,000 under $100,000",300,150,83273.33333,4030.769231,3364.285714,6046.153846,2245.454545,8291.608392,7395.054945,0.048404082
12827,"$75,000 under $100,000",210,100,85370,4366.666667,4088.888889,6275,1975,8250,8455.555556,0.051149897
12828,"$75,000 under $100,000",420,210,86447.61905,4225,3975,6163.157895,1925,8088.157895,8200,0.048873526
